surveyId,Elevation
1484133,7.0
1484172,1018.0
1484222,8.0
1484227,18.0
1484247,7.0
1484274,92.0
1484431,9.0
1484443,569.0
1484445,13.0
1484447,10.0
1484471,4.0
1484496,4.25
1484504,32.0
1484512,10.0
1484521,13.0
1484533,6.0
1484574,87.0
1484723,4.0
1484737,7.0
1484814,15.0
1484922,10.0
1484949,13.0
1485012,24.0
1485060,34.0
1485072,17.0
1485075,8.0
1485106,8.0
1485111,680.0
1485177,18.0
1485289,16.0
1485311,58.0
1485429,36.0
1485448,14.0
1485468,393.0
1485523,7.0
1485588,12.0
1485610,74.0
1485614,15.0
1485661,35.0
1485675,20.0
1485682,249.0
1485774,10.0
1485831,3.0
1485833,115.0
1486017,921.0
1486103,86.0
1486162,10.0
1486185,24.0
1486190,152.0
1486197,13.0
1486199,18.0
1486295,21.0
1486304,32.0
1486321,9.0
1486340,8.0
1486345,9.0
1486355,34.0
1486507,45.0
1486508,32.0
1486522,28.0
1486546,5.0
1486555,8.0
1486589,20.0
1486626,35.0
1486636,5.0
1486706,6.0
1486772,41.0
1486806,9.0
1486861,11.0
1486891,197.0
1486919,17.0
1486938,66.0
1486944,607.0
1487122,6.0
1487158,15.0
1487185,29.0
1487257,65.0
1487294,25.0
1487310,54.0
1487322,20.0
1487370,7.0
1487413,8.0
1487453,9.0
1487454,61.0
1487483,14.0
1487552,72.0
1487592,17.0
1487605,7.0
1487609,37.0
1487636,8.0
1487638,14.0
1487643,840.0
1487682,36.0
1487691,6.0
1487862,44.0
1487888,10.0
1487901,13.0
1487903,23.0
1487918,11.0
1487970,103.0
1488007,1882.0
1488109,362.0
1488111,27.0
1488311,12.0
1488348,35.0
1488355,7.0
1488363,35.0
1488372,20.0
1488437,559.0
1488499,1067.0
1488501,117.0
1488512,12.0
1488524,72.0
1488533,1067.0
1488550,32.0
1488667,35.0
1488674,26.0
1488698,1206.0
1488726,17.0
1488748,10.0
1488809,1412.0
1488842,9.0
1488914,275.0
1488956,141.0
1488962,30.0
1489132,3.5
1489178,18.0
1489318,48.0
1489343,15.0
1489403,9.0
1489413,9.0
1489514,1737.0
1489650,57.0
1489666,11.0
1489670,7.0
1489690,47.0
1489735,1070.0
1489757,11.0
1489759,288.0
1489769,73.0
1489790,8.0
1489966,10.0
1489989,41.0
1490078,36.0
1490128,43.0
1490141,22.0
1490163,6.0
1490177,242.0
1490290,27.0
1490354,18.0
1490364,10.0
1490383,12.0
1490398,13.0
1490432,38.0
1490456,7.0
1490462,18.0
1490466,12.0
1490526,7.0
1490583,322.0
1490645,14.0
1490670,348.0
1490734,11.0
1490765,60.0
1490945,6.0
1491045,112.0
1491048,8.0
1491077,24.0
1491083,29.0
1491145,8.0
1491181,14.0
1491204,59.0
1491228,100.0
1491249,335.0
1491262,4.0
1491302,7.0
1491346,17.0
1491428,10.0
1491438,27.0
1491442,954.0
1491449,12.0
1491494,12.0
1491497,341.0
1491545,12.0
1491546,67.0
1491599,20.0
1491718,305.0
1491781,5.0
1491865,6.0
1491887,11.0
1491916,169.0
1491961,63.0
1491976,12.0
1492084,7.0
1492133,12.0
1492165,11.0
1492167,2547.0
1492235,9.0
1492297,9.0
1492301,190.0
1492321,7.0
1492330,9.0
1492340,8.0
1492341,16.0
1492349,3.0
1492373,7.0
1492449,1115.0
1492464,7.0
1492465,8.0
1492492,50.0
1492650,24.0
1492661,97.0
1492666,0.0
1492680,35.0
1492681,516.0
1492695,8.0
1492777,9.0
1492781,7.0
1492851,6.0
1492866,5.0
1492883,29.0
1492894,8.0
1492897,7.0
1492920,15.0
1492935,12.0
1492978,11.0
1492989,13.0
1493009,53.0
1493028,83.0
1493054,197.0
1493096,13.0
1493161,11.0
1493183,12.0
1493268,4.0
1493319,81.0
1493344,43.0
1493348,27.0
1493417,5.0
1493561,47.0
1493628,29.0
1493671,210.0
1493727,6.0
1493776,26.0
1493853,80.0
1493878,27.0
1493971,33.0
1493997,10.0
1494015,200.0
1494027,66.0
1494045,1152.0
1494046,117.0
1494073,39.0
1494088,67.0
1494091,18.0
1494106,209.0
1494125,11.0
1494163,68.0
1494199,11.0
1494201,9.0
1494227,16.0
1494241,52.0
1494390,51.0
1494413,8.0
1494429,374.0
1494439,11.0
1494509,8.0
1494541,13.0
1494570,18.0
1494585,8.0
1494601,15.0
1494836,11.0
1494884,18.0
1494943,28.0
1495007,10.0
1495174,11.0
1495193,11.0
1495219,38.0
1495258,7.0
1495272,44.0
1495326,20.0
1495354,179.0
1495395,9.0
1495407,21.0
1495430,9.0
1495449,9.0
1495454,70.0
1495484,81.0
1495532,8.0
1495544,10.0
1495616,319.0
1495665,1240.0
1495763,21.0
1495790,46.0
1495795,387.0
1495820,7.0
1495872,6.0
1495881,22.0
1495964,15.0
1495983,7.0
1496026,338.0
1496084,5.0
1496148,21.0
1496266,54.0
1496311,6.0
1496372,8.0
1496388,785.0
1496457,297.0
1496595,14.0
1496647,70.0
1496971,0.0
1496983,16.0
1496985,6.0
1496997,232.0
1497007,13.0
1497023,2015.0
1497075,14.0
1497135,45.0
1497148,7.0
1497310,5.0
1497352,8.0
1497377,95.0
1497535,1490.0
1497574,71.0
1497625,14.0
1497690,13.0
1497721,104.0
1497732,10.0
1497750,76.0
1497864,18.0
1497913,61.0
1497976,5.0
1498044,572.0
1498060,4.0
1498089,1427.0
1498133,19.0
1498178,8.0
1498186,8.0
1498284,7.0
1498295,49.0
1498365,10.0
1498380,234.0
1498398,57.0
1498413,19.0
1498427,15.0
1498514,59.0
1498519,93.0
1498545,10.0
1498550,78.0
1498559,9.0
1498580,44.0
1498657,15.0
1498665,14.0
1498715,10.0
1499055,24.0
1499084,165.0
1499138,11.0
1499263,13.0
1499302,12.0
1499355,20.0
1499435,26.0
1499586,42.0
1499670,6.0
1499690,1998.0
1499722,10.0
1499745,331.0
1499790,225.0
1499791,31.0
1499833,36.0
1499868,191.0
1499877,99.0
1499896,40.0
1499905,31.0
1499913,48.0
1499930,31.0
1499977,221.0
1499990,25.0
1499998,1026.0
1500039,62.0
1500048,14.0
1500107,12.0
1500225,11.0
1500275,6.0
1500335,12.0
1500348,135.0
1500370,7.0
1500373,112.0
1500384,30.0
1500468,8.0
1500481,11.0
1500567,51.0
1500568,7.0
1500727,76.0
1500760,7.0
1500848,13.0
1500956,100.0
1500966,39.0
1501011,110.0
1501032,6.0
1501080,9.0
1501222,9.0
1501281,73.0
1501286,57.0
1501290,483.0
1501307,1237.0
1501418,19.0
1501565,55.0
1501666,32.0
1501807,34.0
1501870,8.0
1501897,761.0
1502093,536.0
1502197,13.0
1502203,20.0
1502206,6.0
1502227,5.0
1502240,243.0
1502265,10.0
1502278,102.0
1502355,15.0
1502548,22.0
1502631,12.0
1502634,8.0
1502641,39.0
1502708,303.0
1502728,3.25
1502795,27.0
1502807,28.0
1502846,75.0
1502861,9.0
1502886,82.0
1502910,139.0
1502921,272.0
1502974,13.0
1503018,195.0
1503031,5.0
1503048,20.0
1503100,403.0
1503196,16.0
1503219,8.0
1503224,1211.0
1503240,104.0
1503243,7.0
1503251,10.0
1503262,19.0
1503281,36.0
1503300,17.0
1503304,158.0
1503317,17.0
1503322,13.0
1503328,32.0
1503361,33.0
1503394,349.0
1503436,25.0
1503494,14.0
1503511,1384.0
1503514,28.0
1503542,55.0
1503586,467.0
1503703,8.0
1503730,49.0
1503749,35.0
1503777,250.0
1503797,615.0
1503905,25.0
1503906,15.0
1503915,134.0
1503954,385.0
1503963,26.0
1504095,1142.0
1504101,9.0
1504150,1227.0
1504152,4.0
1504167,12.0
1504221,
1504258,95.0
1504419,8.0
1504475,8.0
1504506,830.0
1504525,154.0
1504549,21.0
1504601,9.0
1504659,661.0
1504932,216.0
1504938,191.0
1504970,11.0
1504984,30.0
1505069,35.0
1505082,12.0
1505096,28.0
1505141,28.0
1505163,10.0
1505196,22.0
1505268,18.0
1505296,5.0
1505306,331.0
1505418,51.0
1505437,5.0
1505453,7.0
1505490,1495.0
1505497,18.0
1505501,8.0
1505518,10.0
1505521,69.0
1505530,7.0
1505536,11.0
1505545,9.0
1505576,7.0
1505813,9.0
1505818,62.0
1505969,4.0
1505980,12.0
1506006,6.0
1506016,22.0
1506089,32.0
1506094,58.0
1506165,4.0
1506217,8.0
1506339,600.0
1506352,20.0
1506366,103.0
1506475,41.0
1506551,17.0
1506568,26.0
1506590,32.0
1506619,21.0
1506693,0.0
1506780,35.0
1506833,441.0
1506918,23.0
1506922,16.0
1506929,663.0
1506953,59.0
1506960,17.0
1506972,218.0
1507105,16.0
1507113,941.0
1507135,10.0
1507138,383.0
1507323,7.0
1507334,17.0
1507379,12.0
1507394,7.0
1507436,39.0
1507446,2.75
1507485,11.0
1507488,52.0
1507492,10.0
1507580,13.0
1507584,14.0
1507605,638.0
1507650,7.0
1507654,9.0
1507661,27.0
1507673,11.0
1507677,0.0
1507717,12.0
1507787,15.0
1507835,7.0
1507838,123.0
1507952,5.0
1507979,52.0
1508043,13.0
1508063,103.0
1508198,184.0
1508206,9.0
1508252,7.0
1508264,6.0
1508303,6.0
1508321,34.0
1508332,8.0
1508404,3.0
1508453,19.0
1508501,33.0
1508529,312.0
1508905,10.0
1508967,43.0
1508975,253.0
1509007,14.0
1509008,15.0
1509009,108.0
1509036,974.0
1509056,11.0
1509158,13.0
1509164,10.0
1509204,308.0
1509240,48.0
1509279,3.0
1509328,6.0
1509330,6.0
1509447,13.0
1509532,20.0
1509585,6.0
1509601,837.0
1509638,55.0
1509680,9.0
1509705,39.0
1509712,5.0
1509785,96.0
1509804,18.0
1509937,751.0
1509968,10.0
1510051,3.0
1510077,10.0
1510245,9.0
1510382,10.0
1510400,9.0
1510408,418.0
1510417,85.0
1510468,7.0
1510485,5.0
1510546,81.0
1510548,17.0
1510606,27.0
1510653,9.0
1510803,222.0
1510909,8.0
1510927,6.0
1510962,63.0
1510968,34.0
1511033,10.0
1511109,22.0
1511128,22.0
1511206,285.0
1511282,12.0
1511346,19.0
1511374,56.0
1511386,1.0
1511413,13.0
1511461,9.0
1511465,9.0
1511529,9.0
1511582,21.0
1511607,18.0
1511779,9.0
1511811,8.0
1511856,21.0
1511863,19.0
1511875,12.0
1511920,34.0
1511958,18.0
1511968,350.0
1511978,8.0
1512014,5.0
1512025,14.0
1512084,12.0
1512106,10.0
1512109,1171.0
1512144,362.0
1512149,9.0
1512203,16.0
1512239,10.0
1512261,11.0
1512267,31.0
1512279,8.0
1512384,913.0
1512539,23.0
1512568,5.0
1512743,15.0
1512761,40.0
1512957,29.0
1512988,318.0
1512990,31.0
1513042,33.0
1513050,32.0
1513157,65.0
1513175,68.0
1513187,12.0
1513227,27.0
1513266,15.0
1513278,113.0
1513284,17.0
1513305,44.0
1513354,39.0
1513359,555.0
1513406,102.0
1513430,8.0
1513461,16.0
1513550,22.0
1513566,14.0
1513642,47.0
1513645,143.0
1513660,20.0
1513685,24.0
1513701,7.0
1513725,60.0
1513788,289.0
1513809,10.0
1513826,298.0
1513827,39.0
1513849,5.75
1513862,6.0
1513863,13.0
1513872,0.0
1514009,11.0
1514019,43.0
1514127,5.0
1514136,17.0
1514151,1372.0
1514162,459.0
1514220,40.0
1514371,8.0
1514391,734.0
1514393,14.0
1514560,11.0
1514623,7.0
1514708,5.0
1514710,207.0
1514831,57.0
1514898,257.0
1515026,20.0
1515058,9.0
1515129,228.0
1515140,15.0
1515176,11.0
1515247,299.0
1515251,10.0
1515312,37.0
1515358,647.0
1515387,61.0
1515472,12.0
1515492,13.0
1515548,18.0
1515568,700.0
1515570,10.0
1515626,109.0
1515639,7.0
1515669,67.0
1515672,11.0
1515674,410.0
1515681,658.0
1515696,190.0
1515763,7.0
1515823,26.0
1515865,6.0
1515874,824.0
1515886,64.0
1515894,12.0
1515961,79.0
1516009,27.0
1516057,33.0
1516073,14.0
1516092,40.0
1516210,25.0
1516338,8.0
1516479,15.0
1516513,15.0
1516573,25.0
1516612,8.0
1516637,50.0
1516667,31.0
1516689,14.0
1516707,1058.0
1516722,13.0
1516727,935.0
1516760,36.0
1516800,11.0
1516867,0.0
1516888,19.0
1516905,9.0
1516910,427.0
1516930,66.0
1516965,30.0
1516966,30.0
1517017,557.0
1517118,9.0
1517287,6.0
1517354,45.0
1517441,6.0
1517499,8.0
1517504,49.0
1517553,7.0
1517585,10.0
1517662,397.0
1517670,28.0
1517673,9.0
1517718,1257.0
1517736,7.0
1517860,27.0
1517865,26.0
1517915,10.0
1517923,7.0
1517988,7.0
1518000,28.0
1518013,67.0
1518015,52.0
1518044,20.0
1518121,6.0
1518125,65.0
1518168,460.0
1518190,6.0
1518229,21.0
1518311,48.0
1518346,339.0
1518351,7.0
1518360,7.0
1518374,15.0
1518390,29.0
1518442,16.0
1518449,42.0
1518485,10.0
1518523,6.0
1518538,12.0
1518567,40.0
1518582,5.0
1518609,8.0
1518628,18.0
1518645,6.0
1518652,23.0
1518668,83.0
1518674,9.0
1518716,8.0
1518787,6.0
1518991,4.0
1518998,30.0
1519038,69.0
1519180,10.0
1519201,26.0
1519204,334.0
1519241,48.0
1519264,50.0
1519378,36.0
1519418,22.0
1519575,7.0
1519690,187.0
1519696,113.0
1519722,11.0
1519781,21.0
1519839,9.0
1519873,14.0
1519878,6.0
1519940,9.0
1519960,393.0
1519967,32.0
1520041,14.0
1520073,22.0
1520079,220.0
1520080,9.0
1520099,11.0
1520108,48.0
1520387,140.0
1520409,760.0
1520447,9.0
1520448,586.0
1520477,208.0
1520728,53.0
1520739,31.0
1520760,9.0
1520793,54.0
1520827,12.0
1520874,46.0
1520921,673.0
1521040,14.0
1521048,16.0
1521083,16.0
1521093,16.0
1521110,11.0
1521218,636.0
1521339,7.0
1521358,730.0
1521366,19.0
1521399,74.0
1521490,10.0
1521566,16.0
1521728,18.0
1521735,10.0
1521774,7.0
1521782,11.0
1521803,9.0
1521847,4.0
1521957,47.0
1522169,25.0
1522175,36.0
1522240,8.0
1522320,415.0
1522360,69.0
1522420,5.0
1522512,54.0
1522552,36.0
1522585,32.0
1522594,148.0
1522616,10.0
1522626,96.0
1522640,4.0
1522654,16.0
1522682,8.0
1522701,46.0
1522721,7.0
1522729,31.0
1522847,61.0
1522891,4.0
1522906,290.0
1522979,31.0
1523095,14.0
1523163,8.0
1523194,10.0
1523379,8.0
1523392,67.0
1523399,6.0
1523495,4.0
1523569,12.0
1523637,10.0
1523718,11.0
1523729,30.0
1523775,303.0
1523910,42.0
1523954,1188.0
1524097,6.0
1524103,1974.0
1524188,48.0
1524233,9.0
1524376,82.0
1524389,7.0
1524396,8.0
1524412,6.0
1524540,22.0
1524590,14.0
1524655,13.0
1524661,13.0
1524687,76.0
1524708,6.0
1524896,28.0
1524915,168.0
1525006,23.0
1525052,43.0
1525131,77.0
1525161,11.0
1525254,6.0
1525347,42.0
1525367,984.0
1525371,84.0
1525390,120.0
1525446,242.0
1525459,3.0
1525515,15.0
1525594,10.0
1525642,37.0
1525696,13.0
1525743,7.0
1525835,670.0
1525858,154.0
1525912,7.0
1525977,48.0
1526019,7.0
1526039,80.0
1526117,958.0
1526125,431.0
1526179,13.0
1526198,3.0
1526277,16.0
1526360,7.0
1526386,103.0
1526450,1433.0
1526582,6.0
1526616,1734.0
1526675,24.0
1526688,60.0
1526709,12.0
1526768,7.0
1526773,58.0
1526808,7.0
1526879,27.0
1526949,4.0
1527098,7.0
1527111,629.0
1527127,30.0
1527177,4.0
1527188,19.0
1527209,9.0
1527233,19.0
1527264,128.0
1527266,37.0
1527282,11.0
1527308,453.0
1527337,40.0
1527432,56.0
1527448,139.0
1527471,12.0
1527495,11.0
1527503,5.0
1527522,32.0
1527538,6.0
1527621,49.0
1527627,210.0
1527631,11.0
1527656,18.0
1527720,5.0
1527787,24.0
1527800,130.0
1527802,14.0
1527849,24.0
1527886,9.0
1527900,11.0
1527938,1126.0
1527966,53.0
1527999,0.0
1528006,11.0
1528024,350.0
1528040,49.0
1528079,7.0
1528098,13.0
1528117,8.0
1528133,608.0
1528219,19.0
1528229,11.0
1528399,23.0
1528441,6.0
1528463,28.0
1528481,7.0
1528496,12.0
1528509,7.0
1528590,34.0
1528637,7.0
1528692,22.0
1528698,18.0
1528702,10.0
1528767,185.0
1528851,276.0
1528884,43.0
1528894,22.0
1528902,45.0
1528908,8.0
1528971,1283.0
1529169,1261.0
1529412,8.0
1529416,28.0
1529446,47.0
1529465,12.0
1529501,9.0
1529705,30.0
1529722,64.0
1529730,11.0
1529773,12.0
1529803,693.0
1529807,6.0
1529830,10.0
1529858,794.0
1529859,10.0
1529873,520.0
1529897,8.0
1529940,12.0
1529942,9.0
1529980,118.0
1529997,3.0
1530088,12.0
1530100,105.0
1530153,384.0
1530197,15.0
1530212,199.0
1530217,9.0
1530233,96.0
1530301,7.0
1530313,296.0
1530351,611.0
1530375,10.0
1530461,31.0
1530493,9.0
1530522,19.0
1530538,7.0
1530540,11.0
1530614,9.0
1530675,3.0
1530685,79.0
1530706,69.0
1530792,11.0
1530795,40.0
1530797,142.0
1530830,35.0
1530860,485.0
1530863,58.0
1530899,60.0
1530970,39.0
1531002,30.0
1531012,35.0
1531033,56.0
1531039,625.0
1531040,9.0
1531089,11.0
1531159,39.0
1531162,14.0
1531239,11.0
1531261,4.0
1531264,17.0
1531306,26.0
1531337,46.0
1531366,20.0
1531392,140.0
1531466,16.0
1531482,4.0
1531564,6.0
1531668,5.0
1531678,23.0
1531694,12.0
1531779,37.0
1531827,7.0
1531878,9.0
1531932,42.0
1531948,20.0
1532003,5.0
1532005,13.0
1532069,11.0
1532091,10.0
1532125,7.0
1532142,8.0
1532326,32.0
1532385,11.0
1532399,9.0
1532468,10.0
1532470,161.0
1532516,27.0
1532541,38.0
1532678,11.0
1532720,22.0
1532736,16.0
1532763,7.0
1532861,11.0
1532877,30.0
1532895,535.0
1532920,4.0
1533009,36.0
1533078,12.0
1533132,28.0
1533147,12.0
1533148,43.0
1533188,7.0
1533217,7.0
1533235,23.0
1533443,37.0
1533449,55.0
1533534,18.0
1533571,44.0
1533590,6.0
1533591,9.0
1533631,89.0
1533632,900.0
1533683,565.0
1533713,126.0
1533720,9.0
1533770,7.0
1533827,4.0
1533828,46.0
1533875,37.0
1533896,9.0
1533910,11.0
1533940,9.0
1533954,12.0
1533971,9.0
1534025,26.0
1534063,8.0
1534115,10.0
1534146,46.0
1534158,7.0
1534187,6.0
1534228,134.0
1534240,17.0
1534379,10.0
1534392,60.0
1534393,22.0
1534447,21.0
1534453,18.0
1534477,27.0
1534534,19.0
1534581,204.0
1534639,53.0
1534667,17.0
1534749,233.0
1534774,320.0
1534799,22.0
1534832,14.0
1534851,57.0
1534920,5.0
1534926,10.0
1534993,9.0
1535057,4.0
1535072,37.0
1535165,32.0
1535171,55.0
1535210,17.0
1535218,41.0
1535222,8.0
1535323,6.0
1535389,16.0
1535438,21.0
1535442,30.0
1535475,14.0
1535484,10.0
1535489,11.0
1535499,25.0
1535535,22.0
1535555,10.0
1535562,15.0
1535735,127.0
1535738,20.0
1535812,110.0
1535869,903.0
1536079,5.0
1536113,11.0
1536157,139.0
1536209,9.0
1536290,62.0
1536305,341.0
1536412,40.0
1536432,38.0
1536439,14.0
1536504,9.0
1536507,74.0
1536509,750.0
1536510,8.0
1536627,2031.0
1536633,7.0
1536744,7.0
1536761,18.0
1536783,13.0
1536809,28.0
1536844,8.0
1536847,14.0
1536896,16.0
1536914,726.0
1536917,531.0
1536963,6.0
1536969,19.0
1537122,9.0
1537140,14.0
1537260,65.0
1537345,655.0
1537348,407.0
1537369,16.0
1537378,6.0
1537382,405.0
1537457,274.0
1537489,2.0
1537502,381.0
1537579,104.0
1537603,84.0
1537671,10.0
1537676,852.0
1537782,24.0
1537916,8.0
1537928,253.0
1537942,5.0
1537966,6.0
1538021,10.0
1538078,24.0
1538110,17.0
1538125,13.0
1538144,11.0
1538154,20.0
1538195,19.0
1538196,732.0
1538271,12.0
1538310,17.0
1538337,7.0
1538344,34.0
1538375,9.0
1538387,7.0
1538416,7.0
1538475,9.0
1538488,39.0
1538768,3.0
1538803,16.0
1538829,7.0
1538842,13.0
1539035,66.0
1539062,10.0
1539066,40.0
1539073,23.0
1539081,13.0
1539083,27.0
1539185,30.0
1539206,6.0
1539218,7.0
1539274,17.0
1539308,14.0
1539352,6.0
1539370,8.0
1539383,10.0
1539386,48.0
1539455,22.0
1539472,7.0
1539487,123.0
1539495,29.0
1539554,5.0
1539590,49.0
1539607,47.0
1539621,73.0
1539631,6.0
1539646,28.0
1539648,266.0
1539710,7.0
1539744,8.0
1539761,11.0
1539764,15.0
1539831,39.0
1539876,8.0
1539985,13.0
1540009,17.0
1540026,18.0
1540068,10.0
1540160,7.0
1540172,15.0
1540194,128.0
1540218,146.0
1540239,6.0
1540258,5.0
1540305,11.0
1540390,13.0
1540440,13.0
1540532,181.0
1540577,13.0
1540600,12.0
1540719,29.0
1540785,6.0
1540795,19.0
1541007,8.0
1541026,20.0
1541051,13.0
1541064,7.0
1541148,10.0
1541219,673.0
1541220,18.0
1541293,9.0
1541317,22.0
1541391,110.0
1541401,30.0
1541488,10.0
1541627,239.0
1541633,49.0
1541701,29.0
1541742,12.0
1541774,9.0
1541786,23.0
1541916,5.0
1542043,11.0
1542156,9.0
1542170,212.0
1542279,258.0
1542299,8.0
1542348,0.0
1542408,6.0
1542466,18.0
1542549,34.0
1542563,35.0
1542680,8.0
1542755,6.0
1542774,9.0
1542785,480.0
1542869,11.0
1542904,10.0
1543015,1226.0
1543113,594.0
1543125,29.0
1543147,11.0
1543187,15.0
1543218,585.0
1543225,82.0
1543326,9.0
1543352,7.0
1543526,272.0
1543622,7.0
1543700,77.0
1543703,29.0
1543727,388.0
1543735,10.0
1543840,24.0
1543854,951.0
1543974,6.0
1544059,13.0
1544092,7.0
1544182,15.0
1544302,118.0
1544324,7.0
1544340,10.0
1544350,6.0
1544494,53.0
1544539,8.0
1544571,34.0
1544581,9.0
1544582,7.0
1544584,58.0
1544684,147.0
1544692,4.0
1544776,9.0
1544782,38.0
1544933,42.0
1544946,11.0
1544987,17.0
1545017,7.0
1545059,29.0
1545135,31.0
1545442,7.0
1545491,30.0
1545494,5.0
1545520,28.0
1545535,230.0
1545546,17.0
1545548,5.0
1545643,52.0
1545664,51.0
1545715,9.0
1545718,52.0
1545816,4.0
1545830,5.0
1545835,6.0
1545856,369.0
1545900,527.0
1545965,38.0
1545973,9.0
1546004,22.0
1546093,30.0
1546103,464.0
1546120,17.0
1546244,9.0
1546253,8.0
1546254,7.0
1546310,9.0
1546394,23.0
1546507,51.0
1546574,8.0
1546679,29.0
1546724,761.0
1546757,13.0
1546758,51.0
1546927,3.25
1546943,7.0
1546946,7.0
1547012,45.0
1547071,10.0
1547138,8.0
1547152,4.0
1547219,3.0
1547295,18.0
1547421,54.0
1547464,14.0
1547522,143.0
1547528,13.0
1547561,8.0
1547580,14.0
1547680,9.0
1547773,9.0
1547954,29.0
1547970,25.0
1548072,14.0
1548089,9.0
1548093,7.0
1548184,10.0
1548191,30.0
1548231,7.0
1548264,27.0
1548374,10.0
1548389,69.0
1548431,7.0
1548456,306.0
1548602,750.0
1548633,65.0
1548674,58.0
1548913,3.0
1548944,10.0
1549066,9.0
1549093,5.0
1549122,10.0
1549143,12.0
1549163,9.0
1549293,9.0
1549437,0.0
1549438,7.0
1549496,10.0
1549502,0.0
1549630,8.0
1549645,45.0
1549648,10.0
1549668,48.0
1549681,11.0
1549750,334.0
1549769,1707.0
1549770,9.0
1549797,15.0
1549810,8.0
1549811,25.0
1549820,6.0
1549847,6.0
1549913,8.0
1549930,14.0
1549983,1023.0
1549998,24.0
1550039,11.0
1550081,64.0
1550099,13.0
1550121,49.0
1550127,8.0
1550188,22.0
1550270,34.0
1550348,9.0
1550425,37.0
1550450,8.0
1550485,6.0
1550495,21.0
1550614,14.0
1550664,90.0
1550752,15.0
1550755,7.0
1550862,8.0
1550863,8.0
1550903,10.0
1550965,21.0
1551112,7.0
1551118,31.0
1551134,11.0
1551140,7.0
1551212,6.0
1551222,7.0
1551260,63.0
1551280,96.0
1551286,8.0
1551420,35.0
1551438,38.0
1551480,18.0
1551515,26.0
1551798,21.0
1551848,32.0
1551852,7.0
1551905,12.0
1552017,8.0
1552050,4.0
1552062,7.0
1552175,29.0
1552185,10.0
1552235,14.0
1552252,6.0
1552260,22.0
1552265,36.0
1552323,2047.0
1552421,9.0
1552442,29.0
1552450,146.0
1552472,9.0
1552507,3.0
1552525,57.0
1552597,113.0
1552637,4.0
1552744,25.0
1552749,8.0
1552776,56.0
1552830,254.0
1552873,26.0
1552883,213.0
1553033,59.0
1553043,9.0
1553109,5.0
1553129,7.0
1553139,577.0
1553143,50.0
1553197,86.0
1553213,6.0
1553227,22.0
1553335,9.0
1553428,261.0
1553436,9.0
1553473,10.0
1553504,16.0
1553526,12.0
1553563,390.0
1553574,6.0
1553637,5.0
1553946,55.0
1554010,21.0
1554018,0.25
1554022,12.0
1554028,8.0
1554168,58.0
1554178,9.0
1554262,16.0
1554297,34.0
1554301,38.0
1554418,431.0
1554515,25.0
1554524,12.0
1554532,4.0
1554537,8.0
1554621,10.0
1554640,10.0
1554672,8.0
1554789,12.0
1554809,10.0
1554848,6.0
1554859,8.0
1554896,258.0
1554906,7.0
1554942,9.0
1554956,23.0
1555075,7.0
1555106,9.0
1555108,8.0
1555186,20.0
1555194,136.0
1555316,14.0
1555335,11.0
1555338,12.0
1555375,62.0
1555424,74.0
1555475,88.0
1555678,81.0
1555701,390.0
1555736,7.0
1555756,0.5
1555766,1424.0
1555838,69.0
1555874,32.0
1555880,2390.0
1555921,11.0
1556084,189.0
1556175,243.0
1556246,402.0
1556276,6.0
1556294,524.0
1556308,11.0
1556341,118.0
1556394,23.0
1556483,450.0
1556552,11.0
1556557,18.0
1556559,4.0
1556581,16.0
1556599,8.0
1556711,7.0
1556731,9.0
1556793,9.0
1556800,24.0
1556834,74.0
1556917,66.0
1556981,1203.0
1557069,8.0
1557112,13.0
1557268,10.0
1557269,77.0
1557393,55.0
1557409,52.0
1557437,61.0
1557445,7.0
1557453,6.0
1557564,9.0
1557592,7.0
1557599,12.0
1557669,133.0
1557715,12.0
1557779,0.0
1557788,15.0
1557807,14.0
1557840,36.0
1557862,44.0
1557892,136.0
1557945,104.0
1557946,178.0
1558055,16.0
1558077,9.0
1558100,6.0
1558111,11.0
1558183,10.0
1558187,11.0
1558235,16.0
1558263,8.0
1558377,14.0
1558485,282.0
1558545,7.0
1558577,299.0
1558578,103.0
1558589,7.0
1558772,16.0
1558835,633.0
1558868,223.0
1558915,10.0
1558998,11.0
1559039,70.0
1559060,9.0
1559099,39.0
1559121,6.0
1559235,8.0
1559245,41.0
1559253,37.0
1559293,124.0
1559428,11.0
1559454,11.0
1559470,9.0
1559521,26.0
1559552,24.0
1559592,84.0
1559639,3.0
1559699,8.0
1559857,29.0
1559880,209.0
1559893,53.0
1559979,12.0
1560054,16.0
1560199,40.0
1560278,5.0
1560308,8.0
1560310,9.0
1560324,53.0
1560395,65.0
1560436,6.0
1560452,8.0
1560498,10.0
1560579,14.0
1560651,4.0
1560695,8.0
1560757,311.0
1560765,180.0
1560942,19.0
1560998,6.0
1561083,34.0
1561143,5.0
1561149,10.0
1561151,1910.0
1561287,13.0
1561327,19.0
1561383,7.0
1561455,1804.0
1561481,53.0
1561483,96.0
1561534,53.0
1561629,7.0
1561637,38.0
1561640,19.0
1561647,20.0
1561650,21.0
1561709,1166.0
1561794,25.0
1561808,9.0
1561866,86.0
1561870,417.0
1561885,10.0
1561888,8.0
1561982,8.0
1562078,826.0
1562082,7.0
1562108,71.0
1562143,42.0
1562222,1211.0
1562236,8.0
1562304,30.0
1562321,6.0
1562325,29.0
1562427,469.0
1562432,6.0
1562449,822.0
1562494,8.0
