surveyId,LandCover
2186849,9.0
2186900,5.0
2186928,12.0
2186939,12.0
2186952,11.0
2186978,9.0
2187025,10.0
2187172,11.0
2187193,9.0
2187259,12.0
2187319,14.0
2187327,17.0
2187417,17.0
2187446,9.0
2187618,12.0
2187668,11.0
2187713,9.0
2187840,5.0
2187871,5.0
2187898,8.0
2187910,13.0
2187993,5.0
2187999,9.0
2188031,17.0
2188128,9.0
2188145,11.0
2188146,12.0
2188180,5.0
2188196,13.0
2188238,9.0
2188240,14.0
2188281,12.0
2188304,13.0
2188332,5.0
2188362,14.0
2188365,12.0
2188397,9.0
2188435,5.0
2188461,13.0
2188531,12.0
2188544,17.0
2188630,12.0
2188644,14.0
2188648,10.0
2188704,14.0
2188705,11.0
2188768,12.0
2188786,14.0
2188868,9.0
2188893,10.0
2188895,5.0
2188942,12.0
2189050,10.0
2189150,12.0
2189202,10.0
2189206,8.0
2189217,12.0
2189242,13.0
2189268,14.0
2189285,9.0
2189288,9.0
2189305,12.0
2189314,5.0
2189368,12.0
2189395,5.0
2189412,12.0
2189442,12.0
2189445,10.0
2189466,17.0
2189469,5.0
2189514,5.0
2189516,9.0
2189559,5.0
2189579,5.0
2189638,5.0
2189735,4.0
2189736,8.0
2189740,5.0
2189766,12.0
2189790,17.0
2189807,9.0
2189921,12.0
2189929,5.0
2190084,13.0
2190154,10.0
2190180,5.0
2190248,9.0
2190311,10.0
2190359,9.0
2190476,9.0
2190509,14.0
2190579,11.0
2190586,12.0
2190680,9.0
2190744,10.0
2190746,8.0
2190925,9.0
2190967,1.0
2190999,12.0
2191004,9.0
2191015,8.0
2191018,9.0
2191040,17.0
2191111,9.0
2191129,8.0
2191136,4.0
2191166,8.0
2191194,8.0
2191207,14.0
2191245,12.0
2191267,12.0
2191269,2.0
2191302,4.0
2191342,9.0
2191407,9.0
2191428,10.0
2191479,5.0
2191517,9.0
2191553,12.0
2191640,9.0
2191657,12.0
2191661,17.0
2191695,8.0
2191736,13.0
2191754,12.0
2191764,9.0
2191841,9.0
2192000,12.0
2192022,13.0
2192065,9.0
2192086,12.0
2192162,8.0
2192184,9.0
2192311,9.0
2192385,12.0
2192391,14.0
2192414,14.0
2192426,1.0
2192433,9.0
2192459,9.0
2192509,9.0
2192537,17.0
2192552,9.0
2192582,12.0
2192597,12.0
2192680,12.0
2192681,12.0
2192689,5.0
2192726,12.0
2192728,9.0
2192735,12.0
2192758,10.0
2192817,9.0
2193000,9.0
2193088,10.0
2193233,12.0
2193248,12.0
2193251,12.0
2193313,12.0
2193331,14.0
2193380,12.0
2193393,9.0
2193514,5.0
2193517,14.0
2193533,14.0
2193535,1.0
2193560,9.0
2193588,17.0
2193632,8.0
2193673,9.0
2193685,12.0
2193718,12.0
2193796,9.0
2193798,14.0
2193855,17.0
2193870,10.0
2193917,5.0
2193929,11.0
2194091,14.0
2194147,12.0
2194149,14.0
2194204,13.0
2194258,14.0
2194285,1.0
2194333,9.0
2194341,12.0
2194376,9.0
2194521,12.0
2194526,5.0
2194544,11.0
2194551,14.0
2194599,9.0
2194670,9.0
2194727,14.0
2194797,10.0
2194865,12.0
2194891,12.0
2194934,10.0
2194937,9.0
2194955,14.0
2194956,12.0
2194974,9.0
2195028,14.0
2195066,8.0
2195102,5.0
2195124,13.0
2195149,10.0
2195158,9.0
2195219,5.0
2195276,14.0
2195283,12.0
2195327,17.0
2195457,14.0
2195525,9.0
2195539,17.0
2195679,11.0
2195748,17.0
2195761,14.0
2195763,12.0
2195780,9.0
2195801,9.0
2195806,9.0
2195825,9.0
2196017,5.0
2196174,10.0
2196357,12.0
2196404,1.0
2196559,10.0
2196573,9.0
2196664,9.0
2196703,13.0
2196741,8.0
2196819,9.0
2196855,12.0
2196915,13.0
2197003,14.0
2197026,12.0
2197070,11.0
2197102,10.0
2197173,9.0
2197258,14.0
2197322,8.0
2197334,13.0
2197463,9.0
2197473,12.0
2197522,17.0
2197537,12.0
2197628,9.0
2197661,12.0
2197665,12.0
2197679,12.0
2197730,8.0
2197741,14.0
2197767,12.0
2197837,14.0
2197865,12.0
2197868,8.0
2197875,12.0
2197960,11.0
2198026,5.0
2198042,10.0
2198069,14.0
2198081,12.0
2198097,10.0
2198271,8.0
2198297,12.0
2198300,5.0
2198308,12.0
2198383,5.0
2198490,9.0
2198503,9.0
2198519,12.0
2198632,12.0
2198655,12.0
2198684,12.0
2198702,9.0
2198832,5.0
2198834,12.0
2198875,9.0
2198950,12.0
2198978,17.0
2198989,9.0
2199063,5.0
2199138,9.0
2199190,12.0
2199254,12.0
2199260,17.0
2199353,10.0
2199362,9.0
2199433,8.0
2199441,10.0
2199499,9.0
2199522,12.0
2199529,14.0
2199573,12.0
2199605,12.0
2199610,5.0
2199636,9.0
2199699,4.0
2199828,12.0
2199895,12.0
2199917,9.0
2199921,14.0
2199981,12.0
2200031,12.0
2200117,11.0
2200123,9.0
2200160,10.0
2200171,5.0
2200320,10.0
2200357,9.0
2200386,12.0
2200451,9.0
2200526,14.0
2200543,9.0
2200552,12.0
2200573,10.0
2200778,12.0
2200801,13.0
2200872,5.0
2200881,9.0
2200976,5.0
2200977,8.0
2201008,12.0
2201024,14.0
2201029,5.0
2201068,5.0
2201083,5.0
2201122,4.0
2201146,17.0
2201161,9.0
2201178,14.0
2201201,9.0
2201239,5.0
2201309,8.0
2201325,5.0
2201331,9.0
2201361,9.0
2201430,8.0
2201458,9.0
2201482,8.0
2201510,9.0
2201543,11.0
2201595,5.0
2201624,12.0
2201709,8.0
2201766,5.0
2201888,12.0
2201913,9.0
2202083,14.0
2202125,1.0
2202126,9.0
2202137,11.0
2202143,13.0
2202176,12.0
2202214,12.0
2202235,9.0
2202254,14.0
2202326,12.0
2202345,10.0
2202544,8.0
2202546,12.0
2202558,12.0
2202649,2.0
2202653,9.0
2202657,12.0
2202674,12.0
2202682,17.0
2202697,4.0
2202711,12.0
2202727,11.0
2202840,10.0
2202874,8.0
2202878,10.0
2202897,12.0
2202957,17.0
2203080,9.0
2203114,9.0
2203184,9.0
2203194,12.0
2203313,12.0
2203333,8.0
2203563,12.0
2203594,13.0
2203671,9.0
2203677,8.0
2203711,1.0
2203736,5.0
2203752,5.0
2203791,9.0
2203795,11.0
2203812,4.0
2203910,9.0
2203957,5.0
2203969,1.0
2204005,12.0
2204016,5.0
2204028,17.0
2204045,12.0
2204053,9.0
2204125,11.0
2204213,10.0
2204214,17.0
2204305,11.0
2204313,12.0
2204355,8.0
2204410,4.0
2204427,5.0
2204508,17.0
2204546,9.0
2204562,1.0
2204609,12.0
2204615,5.0
2204627,12.0
2204724,10.0
2204865,9.0
2204869,10.0
2204877,14.0
2204905,9.0
2204957,9.0
2204967,9.0
2205052,10.0
2205079,5.0
2205093,9.0
2205105,5.0
2205151,17.0
2205158,12.0
2205212,12.0
2205230,9.0
2205474,12.0
2205522,12.0
2205549,8.0
2205580,14.0
2205618,9.0
2205625,14.0
2205631,9.0
2205699,1.0
2205726,11.0
2205738,17.0
2205754,9.0
2205843,5.0
2205934,9.0
2205944,14.0
2206015,12.0
2206022,8.0
2206058,12.0
2206171,17.0
2206179,14.0
2206184,9.0
2206189,8.0
2206362,9.0
2206396,17.0
2206415,9.0
2206427,13.0
2206571,9.0
2206625,9.0
2206642,12.0
2206646,12.0
2206704,12.0
2206706,8.0
2206730,14.0
2206826,5.0
2206829,10.0
2206929,9.0
2206956,1.0
2207025,17.0
2207088,11.0
2207101,14.0
2207114,12.0
2207187,12.0
2207213,9.0
2207225,9.0
2207228,17.0
2207287,9.0
2207319,14.0
2207348,5.0
2207418,9.0
2207461,5.0
2207462,8.0
2207518,10.0
2207559,14.0
2207589,5.0
2207590,17.0
2207623,10.0
2207731,4.0
2207811,12.0
2207844,11.0
2207860,12.0
2207871,14.0
2207894,12.0
2207951,17.0
2207963,9.0
2208016,14.0
2208054,14.0
2208067,14.0
2208105,14.0
2208119,9.0
2208129,9.0
2208212,14.0
2208225,12.0
2208249,14.0
2208258,13.0
2208338,9.0
2208356,9.0
2208402,9.0
2208419,5.0
2208453,12.0
2208591,9.0
2208613,14.0
2208651,12.0
2208678,1.0
2208725,9.0
2208740,12.0
2208773,9.0
2208850,11.0
2208867,14.0
2208882,5.0
2208893,10.0
2208968,1.0
2209059,14.0
2209107,8.0
2209138,9.0
2209227,9.0
2209271,9.0
2209330,9.0
2209412,8.0
2209420,9.0
2209512,5.0
2209542,12.0
2209574,5.0
2209575,12.0
2209610,12.0
2209615,12.0
2209622,9.0
2209629,9.0
2209674,17.0
2209710,11.0
2209799,12.0
2210008,9.0
2210014,12.0
2210027,9.0
2210112,12.0
2210129,8.0
2210169,5.0
2210234,13.0
2210252,11.0
2210299,9.0
2210346,5.0
2210357,9.0
2210369,1.0
2210382,9.0
2210400,5.0
2210414,9.0
2210460,12.0
2210526,12.0
2210573,5.0
2210597,12.0
2210601,9.0
2210704,12.0
2210776,9.0
2210802,12.0
2210826,4.0
2210892,12.0
2211010,17.0
2211019,12.0
2211057,9.0
2211245,14.0
2211258,14.0
2211335,12.0
2211350,11.0
2211387,9.0
2211428,9.0
2211450,12.0
2211501,5.0
2211505,12.0
2211594,14.0
2211603,14.0
2211670,9.0
2211681,9.0
2211757,12.0
2211776,12.0
2211796,9.0
2211801,13.0
2211843,4.0
2211878,9.0
2211882,8.0
2211894,10.0
2211908,12.0
2211966,12.0
2212047,9.0
2212056,12.0
2212065,12.0
2212081,1.0
2212090,14.0
2212136,9.0
2212191,1.0
2212240,10.0
2212319,4.0
2212405,9.0
2212408,9.0
2212415,13.0
2212421,13.0
2212425,12.0
2212444,9.0
2212582,9.0
2212627,12.0
2212756,12.0
2212791,14.0
2212825,12.0
2212871,12.0
2212912,9.0
2212921,14.0
2212936,14.0
2212946,12.0
2212948,12.0
2212994,11.0
2213015,9.0
2213113,9.0
2213180,9.0
2213237,11.0
2213241,12.0
2213310,13.0
2213320,17.0
2213322,9.0
2213373,17.0
2213396,14.0
2213405,12.0
2213446,12.0
2213468,12.0
2213474,12.0
2213494,9.0
2213565,9.0
2213644,10.0
2213648,9.0
2213670,9.0
2213793,9.0
2213846,10.0
2213872,4.0
2213883,12.0
2213929,12.0
2214016,10.0
2214021,9.0
2214037,14.0
2214041,12.0
2214085,9.0
2214106,14.0
2214208,9.0
2214209,5.0
2214251,9.0
2214284,17.0
2214337,11.0
2214373,14.0
2214422,12.0
2214463,13.0
2214512,12.0
2214551,9.0
2214557,12.0
2214596,4.0
2214682,4.0
2214743,5.0
2214779,10.0
2214819,8.0
2214833,9.0
2214846,12.0
2214859,14.0
2214889,17.0
2214894,11.0
2214903,14.0
2214954,12.0
2215037,9.0
2215084,9.0
2215188,12.0
2215251,9.0
2215287,9.0
2215341,5.0
2215370,14.0
2215397,14.0
2215404,9.0
2215460,16.0
2215491,17.0
2215492,12.0
2215521,14.0
2215579,5.0
2215625,12.0
2215668,5.0
2215795,12.0
2215868,5.0
2215921,5.0
2215957,10.0
2215975,9.0
2215985,11.0
2216044,9.0
2216075,9.0
2216131,12.0
2216160,1.0
2216208,12.0
2216277,5.0
2216334,12.0
2216471,14.0
2216483,9.0
2216496,12.0
2216588,17.0
2216602,12.0
2216700,10.0
2216707,14.0
2216758,5.0
2216847,12.0
2216897,12.0
2216951,5.0
2216964,5.0
2216981,12.0
2216998,14.0
2217005,14.0
2217071,9.0
2217081,5.0
2217098,13.0
2217107,12.0
2217175,14.0
2217186,12.0
2217222,8.0
2217251,12.0
2217264,9.0
2217300,8.0
2217415,9.0
2217471,12.0
2217517,9.0
2217528,12.0
2217531,8.0
2217646,9.0
2217672,12.0
2217684,12.0
2217708,12.0
2217748,14.0
2217825,10.0
2217841,9.0
2217887,14.0
2217931,9.0
2218066,14.0
2218118,12.0
2218119,11.0
2218202,5.0
2218243,5.0
2218252,11.0
2218283,17.0
2218291,12.0
2218304,9.0
2218333,14.0
2218342,5.0
2218345,10.0
2218420,12.0
2218456,12.0
2218525,9.0
2218536,12.0
2218621,9.0
2218687,9.0
2218708,13.0
2218784,12.0
2218787,10.0
2218791,10.0
2218866,12.0
2218918,12.0
2218999,13.0
2219050,12.0
2219084,5.0
2219154,12.0
2219163,12.0
2219195,12.0
2219284,5.0
2219360,9.0
2219393,9.0
2219454,5.0
2219528,8.0
2219537,5.0
2219587,9.0
2219630,9.0
2219631,12.0
2219665,9.0
2219746,9.0
2219759,11.0
2219768,9.0
2219775,12.0
2219799,9.0
2219921,12.0
2219977,1.0
2219985,14.0
2220008,1.0
2220011,17.0
2220088,14.0
2220098,5.0
2220103,9.0
2220125,12.0
2220307,14.0
2220340,9.0
2220370,9.0
2220398,9.0
2220443,12.0
2220461,9.0
2220517,17.0
2220571,12.0
2220597,10.0
2220602,12.0
2220606,12.0
2220610,5.0
2220617,12.0
2220620,5.0
2220628,12.0
2220635,9.0
2220640,5.0
2220721,5.0
2220767,9.0
2220842,17.0
2220847,9.0
2220898,5.0
2221059,12.0
2221105,12.0
2221127,5.0
2221159,12.0
2221239,9.0
2221283,5.0
2221310,10.0
2221363,12.0
2221451,9.0
2221479,4.0
2221493,5.0
2221611,12.0
2221679,13.0
2221756,12.0
2221861,5.0
2221884,14.0
2221907,14.0
2221908,12.0
2221963,17.0
2221996,5.0
2222000,10.0
2222018,12.0
2222149,17.0
2222210,2.0
2222447,9.0
2222473,5.0
2222685,5.0
2222695,9.0
2222725,12.0
2222770,12.0
2222792,9.0
2222797,17.0
2222831,14.0
2222854,12.0
2222885,9.0
2222933,9.0
2222981,5.0
2222987,5.0
2223091,12.0
2223092,5.0
2223116,14.0
2223146,5.0
2223219,8.0
2223224,17.0
2223245,5.0
2223247,9.0
2223273,9.0
2223342,12.0
2223405,12.0
2223447,12.0
2223557,14.0
2223574,9.0
2223617,12.0
2223688,12.0
2223796,9.0
2223814,12.0
2223828,12.0
2223902,14.0
2223944,12.0
2224019,10.0
2224028,9.0
2224049,12.0
2224052,14.0
2224080,12.0
2224132,17.0
2224182,12.0
2224273,8.0
2224430,12.0
2224655,12.0
2224761,9.0
2224781,12.0
2224849,5.0
2224855,17.0
2224880,12.0
2224888,14.0
2224907,13.0
2224944,9.0
2224950,9.0
2224955,12.0
2224984,12.0
2224986,17.0
2224993,12.0
2225095,12.0
2225101,14.0
2225133,12.0
2225136,1.0
2225141,12.0
2225229,14.0
2225299,12.0
2225399,9.0
2225446,13.0
2225471,8.0
2225508,12.0
2225661,9.0
2225683,9.0
2225710,10.0
2225764,12.0
2225783,10.0
2225807,12.0
2225876,14.0
2225906,9.0
2225909,9.0
2225932,9.0
2225970,5.0
2225980,17.0
2225986,12.0
2225989,12.0
2226042,9.0
2226053,9.0
2226135,11.0
2226223,12.0
2226267,5.0
2226285,5.0
2226326,11.0
2226344,5.0
2226379,5.0
2226413,10.0
2226477,10.0
2226518,14.0
2226623,12.0
2226656,9.0
2226673,12.0
2226675,14.0
2226702,9.0
2226787,10.0
2226795,9.0
2226826,12.0
2227023,12.0
2227070,12.0
2227084,10.0
2227111,1.0
2227338,12.0
2227343,5.0
2227464,5.0
2227510,5.0
2227709,13.0
2227718,12.0
2227762,5.0
2227839,14.0
2227866,12.0
2227893,9.0
2227902,14.0
2227990,12.0
2228056,11.0
2228063,9.0
2228112,5.0
2228113,4.0
2228134,14.0
2228178,10.0
2228188,17.0
2228191,9.0
2228259,12.0
2228268,8.0
2228317,12.0
2228349,12.0
2228431,12.0
2228432,9.0
2228440,11.0
2228523,4.0
2228526,9.0
2228541,10.0
2228573,15.0
2228575,14.0
2228598,9.0
2228762,9.0
2228770,12.0
2228924,12.0
2228925,14.0
2229029,14.0
2229036,12.0
2229051,9.0
2229076,12.0
2229087,9.0
2229153,11.0
2229168,12.0
2229255,13.0
2229261,8.0
2229265,5.0
2229273,14.0
2229288,12.0
2229367,12.0
2229370,12.0
2229427,12.0
2229435,9.0
2229456,12.0
2229495,9.0
2229526,14.0
2229548,14.0
2229863,9.0
2229910,14.0
2229998,9.0
2230108,9.0
2230129,12.0
2230317,1.0
2230328,5.0
2230415,4.0
2230455,12.0
2230463,5.0
2230494,9.0
2230530,14.0
2230555,8.0
2230557,14.0
2230563,12.0
2230600,17.0
2230687,14.0
2230688,5.0
2230717,8.0
2230722,12.0
2230731,9.0
2230810,9.0
2230987,1.0
2231024,9.0
2231039,9.0
2231064,17.0
2231100,12.0
2231126,14.0
2231128,5.0
2231181,9.0
2231241,12.0
2231290,13.0
2231307,17.0
2231343,5.0
2231511,14.0
2231602,9.0
2231635,14.0
2231756,12.0
2231896,14.0
2231969,9.0
2232021,12.0
2232106,17.0
2232165,12.0
2232173,5.0
2232222,12.0
2232239,9.0
2232262,5.0
2232332,9.0
2232358,10.0
2232372,8.0
2232382,14.0
2232428,10.0
2232458,12.0
2232497,12.0
2232606,12.0
2232663,9.0
2232692,12.0
2232718,14.0
2232791,14.0
2232798,9.0
2232813,14.0
2232883,1.0
2232928,12.0
2232951,17.0
2232999,9.0
2233109,12.0
2233196,9.0
2233201,5.0
2233203,10.0
2233210,9.0
2233230,10.0
2233241,9.0
2233299,5.0
2233316,14.0
2233395,4.0
2233408,12.0
2233455,9.0
2233563,9.0
2233575,9.0
2233611,9.0
2233662,17.0
2233671,9.0
2233703,17.0
2233707,12.0
2233772,10.0
2233817,13.0
2233818,11.0
2233856,2.0
2233905,12.0
2234039,9.0
2234054,17.0
2234096,12.0
2234112,12.0
2234122,17.0
2234206,10.0
2234208,5.0
2234266,14.0
2234386,14.0
2234388,14.0
2234406,9.0
2234515,8.0
2234520,9.0
2234526,12.0
2234619,11.0
2234675,10.0
2234685,14.0
2234721,5.0
2234770,12.0
2234790,9.0
2234795,5.0
2234909,12.0
2234956,9.0
2234967,8.0
2234999,8.0
2235023,5.0
2235109,12.0
2235132,12.0
2235140,11.0
2235143,9.0
2235148,14.0
2235285,17.0
2235420,9.0
2235438,9.0
2235448,11.0
2235503,12.0
2235529,9.0
2235534,14.0
2235574,12.0
2235660,14.0
2235695,12.0
2235741,12.0
2235750,12.0
2235832,4.0
2235870,9.0
2235964,5.0
2235972,10.0
2236005,14.0
2236030,12.0
2236045,11.0
2236047,9.0
2236050,8.0
2236084,11.0
2236099,9.0
2236210,12.0
2236432,9.0
2236467,14.0
2236492,5.0
2236529,12.0
2236566,12.0
2236586,5.0
2236589,13.0
2236599,5.0
2236637,12.0
2236677,11.0
2236807,17.0
2236835,5.0
2236856,8.0
2236908,12.0
2236960,5.0
2236990,10.0
2237021,5.0
2237059,17.0
2237082,11.0
2237102,12.0
2237131,12.0
2237137,12.0
2237139,8.0
2237167,8.0
2237268,14.0
2237269,17.0
2237281,5.0
2237295,9.0
2237417,4.0
2237428,12.0
2237434,5.0
2237449,12.0
2237450,9.0
2237485,9.0
2237493,9.0
2237624,12.0
2237684,9.0
2237707,12.0
2237731,13.0
2237938,17.0
2237950,8.0
2237986,12.0
2238042,14.0
2238081,17.0
2238088,12.0
2238156,5.0
2238187,5.0
2238214,12.0
2238319,12.0
2238355,14.0
2238358,1.0
2238376,11.0
2238433,12.0
2238543,12.0
2238570,12.0
2238599,9.0
2238606,14.0
2238799,9.0
2238875,12.0
2238879,12.0
2238906,9.0
2238914,9.0
2238921,12.0
2239088,9.0
2239095,12.0
2239105,12.0
2239154,12.0
2239169,9.0
2239261,9.0
2239320,8.0
2239332,14.0
2239336,9.0
2239423,17.0
2239496,17.0
2239544,9.0
2239624,9.0
2239669,12.0
2239693,14.0
2239758,9.0
2239819,10.0
2239933,9.0
2239962,9.0
2240011,5.0
2240028,12.0
2240112,12.0
2240116,12.0
2240132,9.0
2240262,12.0
2240266,1.0
2240285,12.0
2240288,9.0
2240372,17.0
2240435,8.0
2240457,12.0
2240510,1.0
2240529,5.0
2240551,14.0
2240613,14.0
2240634,14.0
2240685,14.0
2240733,9.0
2240762,14.0
2240784,9.0
2240785,8.0
2240814,14.0
2240853,12.0
2240854,5.0
2240859,17.0
2240891,8.0
2241064,8.0
2241094,9.0
2241131,12.0
2241158,12.0
2241194,9.0
2241366,9.0
2241489,14.0
2241533,9.0
2241573,9.0
2241604,9.0
2241650,9.0
2241682,9.0
2241715,11.0
2241742,12.0
2241755,13.0
2241795,2.0
2241797,5.0
2241948,14.0
2241974,12.0
2241985,12.0
2241994,5.0
2242000,9.0
2242006,12.0
2242010,11.0
2242012,12.0
2242023,9.0
2242043,14.0
2242082,9.0
2242115,14.0
2242133,9.0
2242221,8.0
2242415,13.0
2242426,9.0
2242500,17.0
2242506,14.0
2242641,12.0
2242749,10.0
2242803,12.0
2242826,9.0
2242837,11.0
2243003,4.0
2243014,5.0
2243026,13.0
2243075,8.0
2243086,5.0
2243100,12.0
2243143,14.0
2243160,9.0
2243176,12.0
2243189,17.0
2243215,17.0
2243251,10.0
2243272,9.0
2243277,8.0
2243338,11.0
2243350,9.0
2243357,1.0
2243407,12.0
2243414,14.0
2243468,9.0
2243476,10.0
2243609,5.0
2243613,9.0
2243684,9.0
2243685,12.0
2243700,12.0
2243759,9.0
2243762,13.0
2243783,9.0
2243815,9.0
2243885,13.0
2243979,17.0
2243995,13.0
2244018,13.0
2244044,12.0
2244070,9.0
2244178,8.0
2244202,9.0
2244264,12.0
2244269,9.0
2244272,5.0
2244282,5.0
2244293,9.0
2244329,5.0
2244375,14.0
2244422,14.0
2244452,11.0
2244586,11.0
2244589,12.0
2244612,13.0
2244640,11.0
2244642,12.0
2244668,5.0
2244708,9.0
2244788,9.0
2244803,12.0
2244814,9.0
2244815,14.0
2244830,14.0
2244969,12.0
2244977,9.0
2244978,14.0
2245009,12.0
2245173,9.0
2245184,14.0
2245224,9.0
2245249,5.0
2245280,9.0
2245295,12.0
2245431,12.0
2245458,9.0
2245507,12.0
2245523,13.0
2245642,1.0
2245690,9.0
2245761,9.0
2245762,12.0
2245775,12.0
2245809,9.0
2245824,9.0
2245850,9.0
2245878,12.0
2245934,10.0
2245960,12.0
2245965,9.0
2246004,12.0
2246027,12.0
2246028,12.0
2246099,5.0
2246155,10.0
2246180,8.0
2246260,9.0
2246321,10.0
2246368,8.0
2246378,14.0
2246425,1.0
2246441,8.0
2246486,12.0
2246506,12.0
2246516,13.0
2246529,12.0
2246541,5.0
2246607,12.0
2246652,9.0
2246658,9.0
2246681,12.0
2246732,12.0
2246857,12.0
2246859,9.0
2246921,8.0
2246930,13.0
2246932,12.0
2246969,14.0
2247005,9.0
2247041,9.0
2247054,12.0
2247080,9.0
2247081,1.0
2247116,12.0
2247147,12.0
2247258,5.0
2247263,9.0
2247274,9.0
2247328,12.0
2247343,11.0
2247353,12.0
2247362,9.0
2247373,5.0
2247434,13.0
2247456,17.0
2247495,17.0
2247591,10.0
2247644,12.0
2247651,14.0
2247669,9.0
2247781,12.0
2247787,12.0
2247804,9.0
2247811,10.0
2247835,14.0
2247981,8.0
2248009,2.0
2248090,12.0
2248106,8.0
2248126,12.0
2248254,9.0
2248272,12.0
2248273,12.0
2248317,1.0
2248375,12.0
2248383,12.0
2248394,9.0
2248406,5.0
2248407,17.0
2248492,8.0
2248572,9.0
2248591,12.0
2248708,10.0
2248753,11.0
2248803,12.0
2248806,9.0
2248877,9.0
2249047,9.0
2249142,10.0
2249152,5.0
2249160,12.0
2249196,13.0
2249213,5.0
2249275,5.0
2249285,5.0
2249380,12.0
2249572,9.0
2249617,14.0
2249782,9.0
2249790,9.0
2249876,8.0
2249923,12.0
2249960,9.0
2250031,14.0
2250141,9.0
2250199,13.0
2250358,9.0
2250360,5.0
2250362,12.0
2250393,14.0
2250431,9.0
2250484,9.0
2250524,9.0
2250539,12.0
2250625,9.0
2250652,12.0
2250741,9.0
2250811,9.0
2250918,12.0
2250933,17.0
2250953,10.0
2251010,5.0
2251031,12.0
2251073,9.0
2251128,12.0
2251182,17.0
2251254,9.0
2251365,1.0
2251465,5.0
2251484,12.0
2251525,10.0
2251551,12.0
2251604,12.0
2251621,12.0
2251690,12.0
2251733,9.0
2251856,12.0
2251872,14.0
2251897,12.0
2251966,14.0
2252019,4.0
2252067,10.0
2252085,9.0
2252128,4.0
2252158,11.0
2252173,5.0
2252184,9.0
2252186,17.0
2252308,14.0
2252344,17.0
2252361,14.0
2252388,9.0
2252393,12.0
2252436,17.0
2252445,11.0
2252474,12.0
2252553,5.0
2252557,8.0
2252591,1.0
2252617,9.0
2252670,12.0
2252697,9.0
2252705,10.0
2252710,9.0
2252763,9.0
2252764,12.0
2252767,5.0
2252778,12.0
2252779,8.0
2252854,12.0
2252873,10.0
2252882,12.0
2252918,12.0
2252936,5.0
2252988,9.0
2253059,9.0
2253064,9.0
2253111,12.0
2253113,12.0
2253215,9.0
2253304,17.0
2253309,14.0
2253350,8.0
2253401,4.0
2253405,9.0
2253426,9.0
2253537,9.0
2253573,13.0
2253574,12.0
2253641,12.0
2253723,12.0
2253739,10.0
2253745,12.0
2253758,12.0
2253776,12.0
2253796,10.0
2253900,8.0
2253971,4.0
2254149,9.0
2254251,12.0
2254260,12.0
2254311,12.0
2254374,9.0
2254405,8.0
2254492,4.0
2254548,9.0
2254575,9.0
2254662,12.0
2254717,9.0
2254733,17.0
2254744,12.0
2254753,11.0
2254812,17.0
2254843,12.0
2254851,10.0
2254859,12.0
2254880,4.0
2254906,10.0
2254919,12.0
2254962,5.0
2255062,8.0
2255070,10.0
2255081,14.0
2255120,12.0
2255132,10.0
2255182,9.0
2255211,5.0
2255240,17.0
2255344,12.0
2255353,11.0
2255407,12.0
2255427,11.0
2255463,1.0
2255577,12.0
2255661,8.0
2255705,12.0
2255707,4.0
2255795,14.0
2255843,14.0
2255844,12.0
2255861,4.0
2255862,9.0
2255885,14.0
2255942,12.0
2255958,10.0
2256056,10.0
2256078,12.0
2256119,9.0
2256122,12.0
2256160,12.0
2256171,9.0
2256198,10.0
2256249,17.0
2256338,5.0
2256353,9.0
2256354,12.0
2256421,1.0
2256511,9.0
2256517,11.0
2256575,12.0
2256580,12.0
2256586,9.0
2256645,10.0
2256706,9.0
2256772,12.0
2256810,9.0
2256851,9.0
2256863,9.0
2256904,17.0
2256921,10.0
2256923,17.0
2256984,5.0
2257013,12.0
2257021,5.0
2257046,11.0
2257077,13.0
2257150,5.0
2257155,12.0
2257317,14.0
2257369,12.0
2257420,12.0
2257531,17.0
2257542,17.0
2257731,17.0
2257818,12.0
2258046,17.0
2258071,14.0
2258123,12.0
2258191,9.0
2258293,14.0
2258391,13.0
2258410,9.0
2258481,4.0
2258483,9.0
2258499,8.0
2258691,12.0
2258742,12.0
2258861,12.0
2258863,5.0
2258878,8.0
2258879,12.0
2258917,4.0
2258936,11.0
2258981,14.0
2259041,9.0
2259045,14.0
2259071,11.0
2259084,12.0
2259102,12.0
2259114,12.0
2259122,9.0
2259148,12.0
2259154,12.0
2259262,13.0
2259302,1.0
2259335,9.0
2259357,12.0
2259425,12.0
2259430,12.0
2259597,9.0
2259667,14.0
2259700,17.0
2259704,12.0
2259757,9.0
2259779,13.0
2259811,9.0
2259817,5.0
2259844,17.0
2259916,10.0
2259938,9.0
2260013,12.0
2260056,14.0
2260057,9.0
2260101,17.0
2260120,12.0
2260125,9.0
2260180,9.0
2260184,14.0
2260193,1.0
2260212,9.0
2260325,9.0
2260476,9.0
2260517,8.0
2260540,17.0
2260571,8.0
2260594,12.0
2260615,14.0
2260625,5.0
2260635,13.0
2260693,5.0
2260712,12.0
2260754,12.0
2260795,9.0
2260869,4.0
2260908,12.0
2260938,17.0
2260945,14.0
2260954,12.0
2261000,9.0
2261172,14.0
2261218,12.0
2261225,9.0
2261387,11.0
2261536,10.0
2261562,9.0
2261563,1.0
2261674,4.0
2261749,17.0
2261794,12.0
2261801,17.0
2261821,14.0
2261877,5.0
2261921,12.0
2261926,10.0
2261946,13.0
2261985,9.0
2262091,9.0
2262116,14.0
2262250,10.0
