"patchID";"dayOfYear";"speciesId";"n"
110524;152;3669;1
110524;152;3753;1
110524;152;4690;7
110524;152;4885;1
110524;152;4998;1
110524;152;5076;2
110524;152;5400;3
110524;152;5766;3
110524;152;5793;1
110524;152;6501;1
110524;152;6510;5
110524;152;6612;1
110524;152;7427;1
110524;152;7577;3
110524;152;8177;2
110524;152;8308;1
110524;152;9509;2
110524;152;9540;1
110524;152;9807;3
110525;152;570;1
110525;152;905;2
110525;152;1654;2
110525;152;1762;1
110525;152;1957;1
110525;152;3207;1
110525;152;3669;1
110525;152;3753;1
110525;152;4690;7
110525;152;4885;1
110525;152;4998;1
110525;152;5076;2
110525;152;5400;3
110525;152;5692;1
110525;152;5766;4
110525;152;5793;1
110525;152;6501;2
110525;152;6510;5
110525;152;6612;1
110525;152;6845;5
110525;152;7427;1
110525;152;7577;4
110525;152;8177;2
110525;152;8308;1
110525;152;9509;2
110525;152;9540;1
110525;152;9807;3
110527;152;570;1
110527;152;905;2
110527;152;1654;2
110527;152;1957;1
110527;152;3207;1
110527;152;3669;1
110527;152;3753;1
110527;152;4690;7
110527;152;4885;1
110527;152;4998;1
110527;152;5076;2
110527;152;5400;3
110527;152;5766;3
110527;152;5793;1
110527;152;6501;1
110527;152;6510;5
110527;152;6612;1
110527;152;7427;1
110527;152;7577;3
110527;152;8177;2
110527;152;8308;1
110527;152;9509;2
110527;152;9540;1
110527;152;9807;3
110528;152;570;1
110528;152;905;2
110528;152;1122;1
110528;152;1654;2
110528;152;1762;1
110528;152;1957;1
110528;152;3078;1
110528;152;3207;1
110528;152;3669;1
110528;152;3753;1
110528;152;4690;7
110528;152;4885;1
110528;152;4998;1
110528;152;5076;2
110528;152;5400;3
110528;152;5692;1
110528;152;5766;4
110528;152;5793;1
110528;152;6501;2
110528;152;6510;2
110528;152;6612;1
110528;152;6845;5
110528;152;7126;1
110528;152;7427;1
110528;152;7577;4
110528;152;8177;2
110528;152;8308;1
110528;152;9509;2
110528;152;9540;1
110528;152;9807;3
110530;152;570;1
110530;152;905;2
110530;152;1654;2
110530;152;1762;1
110530;152;1957;1
110530;152;3207;1
110530;152;3669;1
110530;152;3753;1
110530;152;4690;7
110530;152;4885;1
110530;152;4998;1
110530;152;5076;2
110530;152;5400;3
110530;152;5766;4
110530;152;5793;1
110530;152;6501;1
110530;152;6510;5
110530;152;6612;1
110530;152;7427;1
110530;152;7577;3
110530;152;8177;2
110530;152;8308;1
110530;152;9509;2
110530;152;9540;1
110530;152;9807;3
110542;152;23;1
110542;152;570;1
110542;152;905;2
110542;152;1122;2
110542;152;1654;2
110542;152;1762;1
110542;152;1957;1
110542;152;2899;1
110542;152;3078;1
110542;152;3207;1
110542;152;3669;1
110542;152;3753;1
110542;152;4690;7
110542;152;4885;1
110542;152;4998;1
110542;152;5076;2
110542;152;5400;3
110542;152;5692;1
110542;152;5766;4
110542;152;5793;1
110542;152;6501;2
110542;152;6510;2
110542;152;6612;1
110542;152;6845;5
110542;152;7126;1
110542;152;7427;1
110542;152;7577;4
110542;152;8177;2
110542;152;8308;1
110542;152;9509;2
110542;152;9540;1
110542;152;9807;3
110552;152;570;1
110552;152;905;2
110552;152;1654;2
110552;152;1762;1
110552;152;1957;1
110552;152;3207;1
110552;152;3669;1
110552;152;3753;1
110552;152;4690;7
110552;152;4885;1
110552;152;4998;1
110552;152;5076;2
110552;152;5400;3
110552;152;5692;1
110552;152;5766;4
110552;152;5793;1
110552;152;6501;2
110552;152;6510;2
110552;152;6612;1
110552;152;6845;5
110552;152;7427;1
110552;152;7577;4
110552;152;8177;2
110552;152;8308;1
110552;152;9509;2
110552;152;9540;1
110552;152;9807;3
110553;152;570;1
110553;152;905;2
110553;152;1654;2
110553;152;1762;1
110553;152;1957;1
110553;152;3078;1
110553;152;3207;1
110553;152;3669;1
110553;152;3753;1
110553;152;4690;7
110553;152;4885;1
110553;152;4998;1
110553;152;5076;2
110553;152;5400;3
110553;152;5692;1
110553;152;5766;4
110553;152;5793;1
110553;152;6501;2
110553;152;6510;2
110553;152;6612;1
110553;152;6845;5
110553;152;7427;1
110553;152;7577;4
110553;152;8177;2
110553;152;8308;1
110553;152;9509;2
110553;152;9540;1
110553;152;9807;3
110556;152;570;1
110556;152;905;2
110556;152;1654;2
110556;152;1762;1
110556;152;1957;1
110556;152;3207;1
110556;152;3669;1
110556;152;3753;1
110556;152;4690;7
110556;152;4885;1
110556;152;4998;1
110556;152;5076;2
110556;152;5400;3
110556;152;5766;4
110556;152;5793;1
110556;152;6501;1
110556;152;6510;2
110556;152;6612;1
110556;152;7427;1
110556;152;7577;3
110556;152;8177;2
110556;152;8308;1
110556;152;9509;2
110556;152;9540;1
110556;152;9807;3
110570;152;23;1
110570;152;570;2
110570;152;905;2
110570;152;1122;2
110570;152;1654;2
110570;152;1762;1
110570;152;1957;1
110570;152;2899;1
110570;152;3078;1
110570;152;3207;1
110570;152;3669;1
110570;152;3753;1
110570;152;3947;1
110570;152;4690;7
110570;152;4885;1
110570;152;4998;1
110570;152;5076;2
110570;152;5400;3
110570;152;5692;1
110570;152;5766;4
110570;152;5793;1
110570;152;6501;2
110570;152;6510;2
110570;152;6612;1
110570;152;6845;5
110570;152;7126;1
110570;152;7427;1
110570;152;7577;4
110570;152;8177;2
110570;152;8308;1
110570;152;9509;2
110570;152;9540;1
110570;152;9807;4
110574;152;570;1
110574;152;905;2
110574;152;1654;2
110574;152;1762;1
110574;152;1957;1
110574;152;3078;1
110574;152;3207;1
110574;152;3669;1
110574;152;3753;1
110574;152;3947;1
110574;152;4690;7
110574;152;4885;1
110574;152;4998;1
110574;152;5076;2
110574;152;5400;3
110574;152;5692;1
110574;152;5766;4
110574;152;5793;1
110574;152;6501;2
110574;152;6510;2
110574;152;6612;1
110574;152;6845;5
110574;152;7427;1
110574;152;7577;4
110574;152;8177;2
110574;152;8308;1
110574;152;9509;2
110574;152;9540;1
110574;152;9807;4
110575;152;23;1
110575;152;570;2
110575;152;905;2
110575;152;1122;2
110575;152;1654;2
110575;152;1762;1
110575;152;1957;1
110575;152;3078;1
110575;152;3207;1
110575;152;3669;1
110575;152;3753;1
110575;152;3947;1
110575;152;4690;7
110575;152;4885;1
110575;152;4998;1
110575;152;5076;2
110575;152;5400;3
110575;152;5692;1
110575;152;5766;4
110575;152;5793;1
110575;152;6501;2
110575;152;6510;2
110575;152;6612;1
110575;152;6845;5
110575;152;7126;1
110575;152;7427;1
110575;152;7577;4
110575;152;8177;2
110575;152;8308;1
110575;152;9509;2
110575;152;9540;1
110575;152;9807;4
110586;152;570;1
110586;152;905;2
110586;152;1654;2
110586;152;1762;1
110586;152;1957;1
110586;152;3207;1
110586;152;3669;1
110586;152;3753;1
110586;152;3947;1
110586;152;4690;7
110586;152;4885;1
110586;152;4998;1
110586;152;5076;2
110586;152;5400;3
110586;152;5692;1
110586;152;5766;4
110586;152;5793;1
110586;152;6501;1
110586;152;6510;2
110586;152;6612;1
110586;152;6845;1
110586;152;7427;1
110586;152;7577;4
110586;152;8177;2
110586;152;8308;1
110586;152;9509;2
110586;152;9540;1
110586;152;9807;4
110591;152;23;1
110591;152;570;2
110591;152;905;2
110591;152;1122;2
110591;152;1654;2
110591;152;1762;1
110591;152;1957;1
110591;152;2899;1
110591;152;3078;1
110591;152;3207;1
110591;152;3669;1
110591;152;3753;1
110591;152;3947;1
110591;152;4690;7
110591;152;4885;1
110591;152;4998;1
110591;152;5076;2
110591;152;5400;3
110591;152;5692;1
110591;152;5766;4
110591;152;5793;1
110591;152;6501;1
110591;152;6510;2
110591;152;6612;1
110591;152;6845;5
110591;152;7126;1
110591;152;7427;1
110591;152;7577;4
110591;152;8177;2
110591;152;8308;1
110591;152;9509;2
110591;152;9540;1
110591;152;9807;4
110599;152;23;1
110599;152;570;2
110599;152;905;2
110599;152;1122;2
110599;152;1654;2
110599;152;1762;1
110599;152;1957;1
110599;152;2899;1
110599;152;3078;1
110599;152;3207;1
110599;152;3669;1
110599;152;3753;1
110599;152;3947;1
110599;152;4690;7
110599;152;4885;1
110599;152;4998;1
110599;152;5076;2
110599;152;5400;3
110599;152;5692;1
110599;152;5766;4
110599;152;5793;1
110599;152;6501;1
110599;152;6510;2
110599;152;6612;1
110599;152;6845;5
110599;152;6922;1
110599;152;7126;1
110599;152;7427;1
110599;152;7577;4
110599;152;8177;2
110599;152;8308;1
110599;152;9509;2
110599;152;9540;1
110599;152;9807;4
110608;152;570;1
110608;152;905;2
110608;152;1654;2
110608;152;1762;1
110608;152;1957;1
110608;152;3207;1
110608;152;3669;1
110608;152;3753;1
110608;152;3947;1
110608;152;4690;6
110608;152;4885;1
110608;152;4998;1
110608;152;5076;2
110608;152;5400;3
110608;152;5766;4
110608;152;5793;1
110608;152;6510;2
110608;152;6612;1
110608;152;7427;1
110608;152;7577;3
110608;152;8177;2
110608;152;8308;1
110608;152;9509;2
110608;152;9540;1
110608;152;9807;4
110609;152;570;1
110609;152;905;2
110609;152;1654;2
110609;152;1762;1
110609;152;1957;1
110609;152;3207;1
110609;152;3669;1
110609;152;3753;1
110609;152;3947;1
110609;152;4690;7
110609;152;4885;1
110609;152;4998;1
110609;152;5076;2
110609;152;5400;3
110609;152;5692;1
110609;152;5766;4
110609;152;5793;1
110609;152;6510;2
110609;152;6612;1
110609;152;7427;1
110609;152;7577;3
110609;152;8177;2
110609;152;8308;1
110609;152;9509;2
110609;152;9540;1
110609;152;9807;4
115677;152;187;1
115677;152;1762;1
115677;152;6510;1
115680;152;187;1
115680;152;1762;1
115680;152;6510;1
115685;152;187;1
115685;152;1762;1
115685;152;6510;1
116067;152;187;1
116067;152;1762;1
116067;152;3384;1
116067;152;6510;1
116067;152;7583;1
116067;152;8994;1
116067;152;9509;1
116091;152;187;1
116091;152;1762;1
116091;152;3384;1
116091;152;6510;1
116091;152;7583;1
116091;152;8994;1
116091;152;9509;1
3002286;152;4697;1
3002286;152;5726;1
3002286;152;8712;1
3002300;152;4697;1
3002300;152;5726;1
3002300;152;8712;1
3002303;152;4697;1
3002303;152;5726;1
3002303;152;8712;1
3002335;152;4697;1
3002335;152;8712;1
3002338;152;4697;1
3002338;152;8712;1
3002340;152;4697;1
3002340;152;8712;1
3002359;152;4697;1
3002359;152;8712;1
3002361;152;4697;1
3002361;152;8712;1
3007108;152;488;1
3007108;152;801;1
3007108;152;1122;2
3007108;152;1392;1
3007108;152;1952;1
3007108;152;2153;2
3007108;152;2867;1
3007108;152;3007;1
3007108;152;3116;1
3007108;152;3878;1
3007108;152;3925;1
3007108;152;4202;1
3007108;152;4974;1
3007108;152;5389;2
3007108;152;6281;1
3007108;152;6981;1
3007108;152;7995;1
3007108;152;8058;1
3007108;152;8303;1
3007108;152;8868;1
3007108;152;9110;1
3007108;152;9432;1
3007108;152;9605;1
3007108;152;9881;1
3007109;152;488;1
3007109;152;801;1
3007109;152;1122;2
3007109;152;1213;1
3007109;152;1392;1
3007109;152;1952;1
3007109;152;2153;2
3007109;152;3007;1
3007109;152;3116;1
3007109;152;3878;1
3007109;152;3925;1
3007109;152;4202;1
3007109;152;4974;1
3007109;152;5389;2
3007109;152;6281;1
3007109;152;6981;1
3007109;152;7995;1
3007109;152;8058;1
3007109;152;8303;1
3007109;152;8868;1
3007109;152;9110;1
3007109;152;9432;1
3007109;152;9605;1
3007111;152;488;1
3007111;152;801;1
3007111;152;1122;2
3007111;152;1213;1
3007111;152;1392;1
3007111;152;1952;1
3007111;152;2153;2
3007111;152;3007;1
3007111;152;3116;1
3007111;152;3878;1
3007111;152;3925;1
3007111;152;4202;1
3007111;152;4974;1
3007111;152;5389;2
3007111;152;6281;1
3007111;152;6981;1
3007111;152;7995;1
3007111;152;8058;1
3007111;152;8303;1
3007111;152;8868;1
3007111;152;9110;1
3007111;152;9432;1
3007111;152;9605;1
3007115;152;488;1
3007115;152;801;1
3007115;152;1122;2
3007115;152;1213;1
3007115;152;1392;1
3007115;152;1952;1
3007115;152;2153;2
3007115;152;3007;1
3007115;152;3116;1
3007115;152;3878;1
3007115;152;3925;1
3007115;152;4202;1
3007115;152;4974;1
3007115;152;5389;2
3007115;152;6281;1
3007115;152;6981;1
3007115;152;7995;1
3007115;152;8058;1
3007115;152;8303;1
3007115;152;8868;1
3007115;152;9110;1
3007115;152;9432;1
3007115;152;9605;1
3007121;152;488;1
3007121;152;801;1
3007121;152;1122;2
3007121;152;1213;1
3007121;152;1392;1
3007121;152;1952;1
3007121;152;2153;2
3007121;152;2867;1
3007121;152;3007;1
3007121;152;3116;1
3007121;152;3878;1
3007121;152;3925;1
3007121;152;4202;1
3007121;152;4974;1
3007121;152;5389;2
3007121;152;6281;1
3007121;152;6981;1
3007121;152;7995;1
3007121;152;8058;1
3007121;152;8303;1
3007121;152;8868;1
3007121;152;9110;1
3007121;152;9432;1
3007121;152;9605;1
3007125;152;488;1
3007125;152;801;1
3007125;152;1122;2
3007125;152;1213;1
3007125;152;1392;1
3007125;152;1952;1
3007125;152;2153;2
3007125;152;2867;1
3007125;152;3007;1
3007125;152;3116;1
3007125;152;3878;1
3007125;152;3925;1
3007125;152;4202;1
3007125;152;4974;1
3007125;152;5389;2
3007125;152;6281;1
3007125;152;6981;1
3007125;152;7995;1
3007125;152;8058;1
3007125;152;8303;1
3007125;152;8868;1
3007125;152;9110;1
3007125;152;9432;1
3007125;152;9605;1
75012;153;23;1
75012;153;265;1
75012;153;437;1
75012;153;492;8
75012;153;633;2
75012;153;651;1
75012;153;751;4
75012;153;790;1
75012;153;871;1
75012;153;873;2
75012;153;905;5
75012;153;966;1
75012;153;1253;1
75012;153;1303;1
75012;153;1479;1
75012;153;1639;1
75012;153;1654;3
75012;153;1762;2
75012;153;1776;1
75012;153;1898;4
75012;153;2102;1
75012;153;2383;13
75012;153;2404;1
75012;153;2514;1
75012;153;2530;1
75012;153;2557;1
75012;153;2587;1
75012;153;2609;10
75012;153;2737;1
75012;153;2871;1
75012;153;2888;1
75012;153;2899;1
75012;153;2926;1
75012;153;3023;1
75012;153;3052;1
75012;153;3154;2
75012;153;3207;1
75012;153;3511;9
75012;153;3604;1
75012;153;3753;1
75012;153;3947;1
75012;153;4006;83
75012;153;4291;1
75012;153;4501;4
75012;153;4904;3
75012;153;4922;1
75012;153;5030;1
75012;153;5076;12
75012;153;5113;1
75012;153;5207;1
75012;153;5345;1
75012;153;5400;4
75012;153;5432;1
75012;153;5766;1
75012;153;5895;2
75012;153;5916;1
75012;153;6080;3
75012;153;6237;1
75012;153;6334;1
75012;153;6397;3
75012;153;6454;1
75012;153;6510;2
75012;153;6519;1
75012;153;6592;1
75012;153;6647;1
75012;153;6772;1
75012;153;6878;1
75012;153;6922;7
75012;153;6950;1
75012;153;7032;1
75012;153;7101;1
75012;153;7519;1
75012;153;7577;1
75012;153;7580;3
75012;153;7584;2
75012;153;7625;1
75012;153;7658;2
75012;153;7868;1
75012;153;7914;1
75012;153;8023;2
75012;153;8174;1
75012;153;8177;7
75012;153;8196;1
75012;153;8308;3
75012;153;8794;1
75012;153;8826;1
75012;153;8856;2
75012;153;8893;1
75012;153;9020;1
75012;153;9058;1
75012;153;9122;1
75012;153;9150;1
75012;153;9396;1
75012;153;9464;1
75012;153;9516;2
75012;153;9540;6
75012;153;9741;9
75012;153;9753;2
75012;153;9761;4
75012;153;9844;2
75042;153;23;1
75042;153;265;1
75042;153;492;8
75042;153;633;2
75042;153;651;1
75042;153;751;4
75042;153;790;1
75042;153;871;1
75042;153;873;2
75042;153;905;5
75042;153;966;1
75042;153;1253;1
75042;153;1303;1
75042;153;1479;1
75042;153;1639;1
75042;153;1654;3
75042;153;1762;2
75042;153;1776;1
75042;153;1898;4
75042;153;2102;1
75042;153;2383;13
75042;153;2404;1
75042;153;2514;1
75042;153;2530;1
75042;153;2557;1
75042;153;2587;1
75042;153;2609;10
75042;153;2737;1
75042;153;2871;1
75042;153;2888;1
75042;153;2899;1
75042;153;2926;1
75042;153;3023;1
75042;153;3052;2
75042;153;3154;2
75042;153;3207;1
75042;153;3511;9
75042;153;3604;1
75042;153;3753;1
75042;153;3947;1
75042;153;4006;84
75042;153;4291;1
75042;153;4501;4
75042;153;4904;2
75042;153;4922;1
75042;153;5030;1
75042;153;5076;12
75042;153;5113;1
75042;153;5207;1
75042;153;5345;1
75042;153;5400;4
75042;153;5432;1
75042;153;5766;1
75042;153;5895;2
75042;153;5916;1
75042;153;6080;3
75042;153;6237;1
75042;153;6334;1
75042;153;6397;3
75042;153;6454;1
75042;153;6510;1
75042;153;6519;1
75042;153;6592;1
75042;153;6647;1
75042;153;6878;1
75042;153;6922;7
75042;153;6950;1
75042;153;7032;1
75042;153;7101;1
75042;153;7519;1
75042;153;7577;1
75042;153;7580;3
75042;153;7584;2
75042;153;7625;1
75042;153;7658;2
75042;153;7868;1
75042;153;7914;1
75042;153;8023;3
75042;153;8177;7
75042;153;8196;1
75042;153;8308;3
75042;153;8794;1
75042;153;8826;1
75042;153;8856;2
75042;153;8893;1
75042;153;9020;1
75042;153;9058;1
75042;153;9122;1
75042;153;9150;1
75042;153;9396;1
75042;153;9464;1
75042;153;9516;2
75042;153;9540;5
75042;153;9741;9
75042;153;9753;2
75042;153;9761;3
75042;153;9844;2
75043;153;23;1
75043;153;265;1
75043;153;492;8
75043;153;633;2
75043;153;651;1
75043;153;751;4
75043;153;790;1
75043;153;871;1
75043;153;873;2
75043;153;905;5
75043;153;966;1
75043;153;1253;1
75043;153;1303;1
75043;153;1479;1
75043;153;1639;1
75043;153;1654;3
75043;153;1762;2
75043;153;1776;1
75043;153;1898;4
75043;153;2102;1
75043;153;2383;13
75043;153;2404;1
75043;153;2514;1
75043;153;2530;1
75043;153;2557;1
75043;153;2587;1
75043;153;2609;10
75043;153;2737;1
75043;153;2871;1
75043;153;2888;1
75043;153;2899;1
75043;153;2926;1
75043;153;3023;1
75043;153;3052;2
75043;153;3154;2
75043;153;3207;1
75043;153;3511;9
75043;153;3604;1
75043;153;3753;1
75043;153;3947;1
75043;153;4006;84
75043;153;4291;1
75043;153;4501;4
75043;153;4904;2
75043;153;4922;1
75043;153;5030;1
75043;153;5076;12
75043;153;5113;1
75043;153;5207;1
75043;153;5345;1
75043;153;5400;4
75043;153;5432;1
75043;153;5766;1
75043;153;5895;2
75043;153;5916;1
75043;153;6080;3
75043;153;6237;1
75043;153;6334;1
75043;153;6397;3
75043;153;6454;1
75043;153;6510;1
75043;153;6519;1
75043;153;6592;1
75043;153;6647;1
75043;153;6878;1
75043;153;6922;7
75043;153;6950;1
75043;153;7032;1
75043;153;7101;1
75043;153;7519;1
75043;153;7577;1
75043;153;7580;3
75043;153;7584;2
75043;153;7625;1
75043;153;7658;2
75043;153;7868;1
75043;153;7914;1
75043;153;8023;3
75043;153;8177;7
75043;153;8196;1
75043;153;8308;3
75043;153;8794;1
75043;153;8826;1
75043;153;8856;2
75043;153;8893;1
75043;153;9020;1
75043;153;9058;1
75043;153;9122;1
75043;153;9150;1
75043;153;9396;1
75043;153;9464;1
75043;153;9516;2
75043;153;9540;5
75043;153;9741;9
75043;153;9753;2
75043;153;9761;3
75043;153;9844;2
128429;153;5472;1
128429;153;9145;1
128430;153;5472;1
128430;153;9145;1
128436;153;5472;1
128436;153;9145;1
3000484;153;2731;2
3000487;153;2731;2
3000492;153;2731;2
3000497;153;2731;2
3000500;153;2731;2
3000505;153;1170;1
3000505;153;2731;2
3000505;153;4626;1
3000505;153;9474;1
3000511;153;1170;1
3000511;153;2731;2
3000511;153;4626;1
3000511;153;9474;1
3007105;153;488;1
3007105;153;801;1
3007105;153;1122;2
3007105;153;1392;1
3007105;153;1952;1
3007105;153;2153;2
3007105;153;2867;1
3007105;153;3007;1
3007105;153;3116;1
3007105;153;3878;1
3007105;153;3925;1
3007105;153;4202;1
3007105;153;4974;1
3007105;153;5389;2
3007105;153;6281;1
3007105;153;6981;1
3007105;153;7995;1
3007105;153;8058;1
3007105;153;8303;1
3007105;153;8868;1
3007105;153;9110;1
3007105;153;9432;1
3007105;153;9605;1
3007105;153;9881;1
3007112;153;488;1
3007112;153;801;1
3007112;153;1122;2
3007112;153;1213;1
3007112;153;1392;1
3007112;153;1952;1
3007112;153;2153;2
3007112;153;3007;1
3007112;153;3116;1
3007112;153;3878;1
3007112;153;3925;1
3007112;153;4202;1
3007112;153;4974;1
3007112;153;5389;2
3007112;153;6281;1
3007112;153;6981;1
3007112;153;7995;1
3007112;153;8058;1
3007112;153;8303;1
3007112;153;8868;1
3007112;153;9110;1
3007112;153;9432;1
3007112;153;9605;1
3007117;153;488;1
3007117;153;801;1
3007117;153;1122;2
3007117;153;1213;1
3007117;153;1392;1
3007117;153;1952;1
3007117;153;2153;2
3007117;153;3007;1
3007117;153;3116;1
3007117;153;3878;1
3007117;153;3925;1
3007117;153;4202;1
3007117;153;4974;1
3007117;153;5389;2
3007117;153;6281;1
3007117;153;6981;1
3007117;153;7995;1
3007117;153;8058;1
3007117;153;8303;1
3007117;153;8868;1
3007117;153;9110;1
3007117;153;9432;1
3007117;153;9605;1
3007122;153;488;1
3007122;153;801;1
3007122;153;1122;2
3007122;153;1213;1
3007122;153;1392;1
3007122;153;1952;1
3007122;153;2153;2
3007122;153;2867;1
3007122;153;3007;1
3007122;153;3116;1
3007122;153;3878;1
3007122;153;3925;1
3007122;153;4202;1
3007122;153;4974;1
3007122;153;5389;2
3007122;153;6281;1
3007122;153;6981;1
3007122;153;7995;1
3007122;153;8058;1
3007122;153;8303;1
3007122;153;8868;1
3007122;153;9110;1
3007122;153;9432;1
3007122;153;9605;1
3007152;153;890;1
3007152;153;2382;1
3007152;153;7256;1
3007159;153;890;1
3007159;153;2382;1
3007159;153;7256;1
3007164;153;890;1
3007164;153;2382;1
3007164;153;7256;1
3007180;153;2382;1
3007796;153;3543;1
3007796;153;4896;1
3007796;153;5017;1
3007796;153;5126;2
3007796;153;6005;1
3007796;153;6279;1
3007796;153;8455;1
3008783;153;4799;1
3008783;153;6633;1
3008784;153;4799;1
3008784;153;6633;1
3008787;153;3341;1
3008787;153;3704;1
3008787;153;4799;1
3008787;153;5763;1
3008787;153;6334;1
3008787;153;6633;1
3008787;153;8154;1
3008787;153;8354;1
3008787;153;9270;1
3008787;153;9473;1
3008788;153;3341;1
3008788;153;3704;1
3008788;153;4799;1
3008788;153;5763;1
3008788;153;6334;1
3008788;153;6633;1
3008788;153;8154;1
3008788;153;8354;1
3008788;153;9270;1
3008788;153;9473;1
3010371;153;8267;1
3011996;153;1562;2
3011996;153;1975;2
3011996;153;3285;1
3011996;153;3342;4
3011996;153;3424;5
3011996;153;3524;4
3011996;153;3661;3
3011996;153;3665;9
3011996;153;4564;4
3011996;153;5670;7
3011996;153;5892;1
3011996;153;6693;3
3011996;153;6743;1
3011996;153;8119;5
3011996;153;8338;12
3011996;153;8826;1
3011996;153;9244;4
3011996;153;9353;4
3011999;153;1121;1
3011999;153;1213;1
3011999;153;1562;2
3011999;153;1975;3
3011999;153;3285;1
3011999;153;3342;4
3011999;153;3424;5
3011999;153;3524;4
3011999;153;3661;3
3011999;153;3665;9
3011999;153;4564;4
3011999;153;5670;8
3011999;153;5892;1
3011999;153;6693;3
3011999;153;6743;1
3011999;153;8119;6
3011999;153;8338;12
3011999;153;8826;1
3011999;153;9169;1
3011999;153;9244;4
3011999;153;9353;6
3012007;153;1121;3
3012007;153;1213;2
3012007;153;1562;2
3012007;153;1975;3
3012007;153;3285;4
3012007;153;3342;5
3012007;153;3424;5
3012007;153;3455;1
3012007;153;3524;4
3012007;153;3661;4
3012007;153;3665;14
3012007;153;4564;6
3012007;153;5670;9
3012007;153;5892;1
3012007;153;6252;1
3012007;153;6693;3
3012007;153;6743;1
3012007;153;8119;12
3012007;153;8338;12
3012007;153;8826;1
3012007;153;8935;1
3012007;153;9169;1
3012007;153;9244;5
3012007;153;9353;11
3012011;153;1562;2
3012011;153;3342;4
3012011;153;3424;4
3012011;153;3524;4
3012011;153;3661;3
3012011;153;3665;9
3012011;153;4564;2
3012011;153;5670;6
3012011;153;5892;1
3012011;153;6693;3
3012011;153;6743;1
3012011;153;7256;1
3012011;153;8119;6
3012011;153;8338;10
3012011;153;8826;1
3012011;153;8935;1
3012011;153;9244;4
3012011;153;9353;2
3012015;153;1121;1
3012015;153;1213;1
3012015;153;1562;2
3012015;153;1975;3
3012015;153;3285;3
3012015;153;3342;5
3012015;153;3424;5
3012015;153;3455;1
3012015;153;3524;4
3012015;153;3661;4
3012015;153;3665;11
3012015;153;4564;4
3012015;153;5670;8
3012015;153;5892;1
3012015;153;6693;3
3012015;153;6743;1
3012015;153;7256;1
3012015;153;8119;9
3012015;153;8338;12
3012015;153;8826;1
3012015;153;8935;1
3012015;153;9169;1
3012015;153;9244;5
3012015;153;9353;8
114466;154;8196;1
114466;154;8692;1
114468;154;8196;1
114468;154;8692;1
3000507;154;1170;1
3000507;154;2731;2
3000507;154;4626;1
3000507;154;9474;1
3000513;154;1170;1
3000513;154;2731;2
3000513;154;4626;1
3000513;154;9474;1
3007417;154;216;1
3007417;154;1750;3
3007417;154;2110;1
3007417;154;2223;1
3007417;154;2355;1
3007417;154;2684;1
3007417;154;2767;1
3007417;154;2854;2
3007417;154;4672;1
3007417;154;4799;1
3007417;154;5111;1
3007417;154;5165;1
3007417;154;5480;2
3007417;154;5736;1
3007417;154;6429;1
3007417;154;6449;1
3007417;154;6618;3
3007417;154;6819;1
3007417;154;6981;1
3007417;154;7364;1
3007417;154;8766;1
3007417;154;8983;2
3007417;154;9675;1
3007419;154;216;1
3007419;154;1750;3
3007419;154;2223;1
3007419;154;2355;1
3007419;154;2684;1
3007419;154;2767;1
3007419;154;2854;2
3007419;154;3878;1
3007419;154;4799;1
3007419;154;5017;1
3007419;154;5111;1
3007419;154;5165;1
3007419;154;5480;2
3007419;154;5736;1
3007419;154;6429;1
3007419;154;6449;1
3007419;154;6618;3
3007419;154;6819;1
3007419;154;6981;1
3007419;154;8176;1
3007419;154;8766;1
3007419;154;9675;1
3007427;154;216;1
3007427;154;890;1
3007427;154;1750;2
3007427;154;2223;1
3007427;154;2767;1
3007427;154;2854;2
3007427;154;3878;1
3007427;154;5017;1
3007427;154;5111;1
3007427;154;5480;1
3007427;154;6429;1
3007427;154;6449;1
3007427;154;6618;3
3007427;154;6819;1
3007427;154;6981;1
3007427;154;8176;1
3007427;154;9675;1
3007431;154;216;1
3007431;154;890;1
3007431;154;1750;2
3007431;154;2223;1
3007431;154;2854;2
3007431;154;3878;1
3007431;154;5017;1
3007431;154;5111;1
3007431;154;6429;1
3007431;154;6618;3
3007431;154;6981;1
3007431;154;8176;1
60254;155;254;1
60254;155;437;4
60254;155;917;1
60254;155;1654;2
60254;155;5766;1
60254;155;7449;1
60254;155;7624;1
60254;155;7734;1
60254;155;7760;1
60254;155;8196;2
60254;155;8893;1
60254;155;9753;1
129117;155;5776;1
129117;155;8258;1
129117;155;9149;1
129156;155;1520;1
129156;155;2242;2
129156;155;2355;1
129156;155;3694;2
129156;155;6159;1
129156;155;7188;1
129156;155;7615;1
129156;155;8258;1
129156;155;8646;1
129156;155;8768;1
129156;155;9149;1
129156;155;9387;3
129287;155;33;1
129287;155;53;1
129287;155;233;2
129287;155;307;1
129287;155;746;1
129287;155;1077;4
129287;155;1199;1
129287;155;1463;1
129287;155;1870;1
129287;155;2352;1
129287;155;3050;1
129287;155;3545;3
129287;155;3810;1
129287;155;3998;1
129287;155;4279;1
129287;155;4290;1
129287;155;5529;1
129287;155;6354;2
129287;155;6382;1
129287;155;6654;1
129287;155;7276;1
129287;155;7605;1
129287;155;8250;1
129287;155;8284;1
129287;155;8768;1
129287;155;9387;1
129287;155;9535;1
129287;155;9997;2
129434;155;257;1
129434;155;1077;1
129434;155;1870;1
129434;155;2671;1
