,patchID,speciesId,dayOfYear,lon,lat,x_EPSG3035,y_EPSG3035,year,dataset,geoUncertaintyInM,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod,cec,cfvo,clay,nitrogen,phh2o,sand,silt,soc,landCov,Built1994,Lights1994,NavWater1994,Built2009,Lights2009,NavWater2009,Popdensity1990,Popdensity2010,Railways,Roads
3450,3008771,"[7648, 1649, 5989, 9347, 24, 2134, 8935, 1005, 8732, 38, 801, 2509, 4681, 1811, 6361, 4284, 7787, 2854]",89,-0.3363,44.73077,3503648.9067143,2458823.87484203,2017,Inventaire forestier IGN,1.0,2865,89,3.73000001907349,5459,2995,2758,237,2833,2937,2937,2797,9449,1057,554,193,2987,1816,1816,2611,139.377990722656,192.770584106445,105.63419342041,204.196563720703,174.311096191406,64.4391174316406,424.832427978516,370.971008300781,237.767120361328,14,0.0,1.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.318683654069901
3451,3008783,"[8058, 7717, 8101, 4408, 8390]",153,-0.330368,50.87295,3596619.09066066,3135877.0192736,2018,Nat. plant monitoring UK,10.0,2839,44,2.78999996185303,3997,2921,2765,156,2824,2871,2892,2791,8224,954,505,225,2717,1564,1856,2219,118.925308227539,231.832397460938,164.411895751953,268.546173095703,337.452728271484,63.9073753356934,240.965393066406,490.488433837891,380.682952880859,12,10.0,8.0,0.0714894384145737,10.0,8.0,0.0714894384145737,9.0,9.0,0.0,4.0
3452,3008784,[6837],153,-0.330348,50.87292,3596620.0,3135873.0,2018,Nat. plant monitoring UK,7.1,2839,44,2.78999996185303,3997,2921,2765,156,2824,2871,2892,2791,8224,954,505,225,2717,1564,1856,2219,118.925308227539,231.832397460938,164.411895751953,268.546173095703,337.452728271484,63.9073753356934,240.965393066406,490.488433837891,380.682952880859,12,10.0,8.0,0.0714894384145737,10.0,8.0,0.0714894384145737,9.0,9.0,0.0,4.0
3453,3008787,"[4195, 6837]",153,-0.328179,50.87792,3596849.1011322,3136404.00251107,2018,Nat. plant monitoring UK,7.1,2840,45,2.84999990463257,4045,2924,2766,158,2824,2873,2894,2792,8103,935,499,221,2666,1550,1832,2181,115.692886352539,227.495498657227,160.791549682617,292.812103271484,339.155212402344,64.7281188964844,255.134841918945,452.053039550781,393.756988525391,12,10.0,8.0,0.0714894384145737,10.0,8.0,0.0714894384145737,9.0,9.0,0.0,4.0
3454,3008788,"[783, 2263]",153,-0.32813,50.87792,3596853.0,3136403.0,2018,Nat. plant monitoring UK,10.0,2840,45,2.84999990463257,4045,2924,2766,158,2824,2873,2894,2792,8103,935,499,221,2666,1550,1832,2181,115.692886352539,227.495498657227,160.791549682617,292.812103271484,339.155212402344,64.7281188964844,255.134841918945,452.053039550781,393.756988525391,12,10.0,8.0,0.0714894384145737,10.0,8.0,0.0714894384145737,9.0,9.0,0.0,4.0
3455,3008789,"[4906, 9347, 386, 5959, 7570, 8935, 2509, 8435, 3994, 303, 268, 4284, 9075, 665]",325,-0.32647,45.05501,3509142.09882213,2494421.84360615,2017,Inventaire forestier IGN,1.0,2867,82,3.57999992370605,5461,2992,2762,230,2834,2938,2938,2798,8836,993,530,201,2855,1711,1711,2442,139.636337280273,236.770965576172,122.704620361328,241.738464355469,193.994903564453,63.4535522460938,497.558868408203,261.044891357422,276.516723632812,9,0.0,1.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.318683654069901
3456,3008791,"[4064, 7794, 4195, 4195, 5284, 3050, 3050, 4182, 4182, 3097, 3097, 3341, 24, 5959, 5959, 515, 515, 8935, 8935, 3869, 783, 4284, 4284, 7256, 6837, 6837, 8754, 9803]",165,-0.324318,50.84288,3596572.83721431,3132500.10785127,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3457,3008791,"[4064, 7794, 4195, 4195, 5284, 3050, 3050, 4182, 4182, 3097, 3097, 3341, 24, 5959, 5959, 515, 515, 8935, 8935, 3869, 783, 4284, 4284, 7256, 6837, 6837, 8754, 9803]",212,-0.324318,50.84288,3596572.83228141,3132500.11111949,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3458,3008792,"[7794, 7794, 4195, 4195, 4799, 3050, 3050, 4182, 3097, 3097, 5959, 5959, 515, 515, 4813, 8935, 8935, 4284, 4284, 8741, 6837, 6837]",162,-0.324318,50.84288,3596572.90775477,3132500.06111572,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3459,3008792,"[7794, 7794, 4195, 4195, 4799, 3050, 3050, 4182, 3097, 3097, 5959, 5959, 515, 515, 4813, 8935, 8935, 4284, 4284, 8741, 6837, 6837]",207,-0.324318,50.84288,3596572.84625796,3132500.10185953,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3460,3008793,"[4195, 4195, 4799, 4799, 3050, 3050, 3097, 3097, 24, 24, 5959, 5959, 515, 8935, 8935, 7717, 4634, 4634, 4284, 4284, 8756, 6837, 6837]",160,-0.324318,50.842882,3596572.83228141,3132500.11111949,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3461,3008793,"[4195, 4195, 4799, 4799, 3050, 3050, 3097, 3097, 24, 24, 5959, 5959, 515, 8935, 8935, 7717, 4634, 4634, 4284, 4284, 8756, 6837, 6837]",210,-0.324318,50.842882,3596572.84625796,3132500.10185953,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3462,3008794,"[4195, 4195, 3050, 3097, 3097, 5959, 5959, 515, 515, 8935, 8935, 4672, 8101, 4284, 4284, 8914, 8756, 8390, 6837, 6837]",159,-0.324318,50.84288,3596572.84625796,3132500.10185953,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3463,3008794,"[4195, 4195, 3050, 3097, 3097, 5959, 5959, 515, 515, 8935, 8935, 4672, 8101, 4284, 4284, 8914, 8756, 8390, 6837, 6837]",214,-0.324318,50.84288,3596572.83228141,3132500.11111949,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3464,3008795,"[7794, 4977, 1725, 7743, 8058, 5959, 8367, 9374, 9109, 7717, 2932, 3556, 4634, 8752, 8101, 4284, 8390, 775]",172,-0.324222,50.84558,3596621.03125393,3132796.98026968,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3465,3008796,"[7794, 7794, 7743, 2311, 5959, 5959, 9374, 9109, 7717, 7717, 5111, 4634, 8101, 4284, 4284, 8390]",162,-0.324222,50.84558,3596621.0511428,3132796.96771402,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3466,3008796,"[7794, 7794, 7743, 2311, 5959, 5959, 9374, 9109, 7717, 7717, 5111, 4634, 8101, 4284, 4284, 8390]",219,-0.324222,50.84558,3596621.11251416,3132796.92897085,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3467,3008797,"[904, 7794, 7794, 7743, 2311, 8058, 5959, 5959, 9374, 9374, 3925, 7717, 2932, 4634, 4634, 8101, 7822, 4284, 4284, 4408, 8390]",162,-0.324222,50.84558,3596621.03125393,3132796.98026968,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3468,3008797,"[904, 7794, 7794, 7743, 2311, 8058, 5959, 5959, 9374, 9374, 3925, 7717, 2932, 4634, 4634, 8101, 7822, 4284, 4284, 4408, 8390]",210,-0.324222,50.84558,3596621.04167191,3132796.97369291,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3469,3008798,"[904, 7794, 7794, 7743, 2311, 5959, 5959, 9374, 9374, 9109, 5111, 4102, 2932, 2932, 4634, 4634, 8101, 7822, 4284, 4284, 3397, 4408, 8390]",189,-0.324222,50.845579,3596621.0170476,3132796.98923801,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3470,3008798,"[904, 7794, 7794, 7743, 2311, 5959, 5959, 9374, 9374, 9109, 5111, 4102, 2932, 2932, 4634, 4634, 8101, 7822, 4284, 4284, 3397, 4408, 8390]",216,-0.324222,50.845579,3596621.0937618,3132796.94080904,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3471,3008799,"[7794, 7794, 1725, 5284, 3050, 3050, 3341, 5959, 5959, 4813, 7934, 8912, 8912, 3925, 7717, 7717, 3556, 3194, 4634, 4634, 783, 1486, 1486, 4284, 4284, 8914, 8914, 4408, 4408, 8390, 8390, 9803]",172,-0.323008,50.84376,3596677.1527212,3132584.83641386,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3472,3008799,"[7794, 7794, 1725, 5284, 3050, 3050, 3341, 5959, 5959, 4813, 7934, 8912, 8912, 3925, 7717, 7717, 3556, 3194, 4634, 4634, 783, 1486, 1486, 4284, 4284, 8914, 8914, 4408, 4408, 8390, 8390, 9803]",212,-0.323008,50.84376,3596677.09817791,3132584.89483748,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3473,3008800,"[7794, 7794, 3050, 3050, 5959, 5959, 8367, 7934, 8912, 3925, 7717, 7717, 2677, 1392, 4634, 4634, 783, 1486, 4284, 4284, 8914, 8914, 4408, 4408, 8390]",162,-0.323008,50.843763,3596677.28194682,3132584.69799481,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3474,3008800,"[7794, 7794, 3050, 3050, 5959, 5959, 8367, 7934, 8912, 3925, 7717, 7717, 2677, 1392, 4634, 4634, 783, 1486, 4284, 4284, 8914, 8914, 4408, 4408, 8390]",219,-0.323008,50.843763,3596677.26726209,3132584.71372425,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3475,3008801,"[7794, 7794, 4896, 3050, 3050, 5959, 5959, 4813, 4813, 8367, 8367, 9109, 3925, 3925, 7717, 7717, 4634, 4634, 783, 4284, 4284, 8914, 8914, 4408, 8390]",162,-0.323008,50.84376,3596677.09817791,3132584.89483748,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3476,3008801,"[7794, 7794, 4896, 3050, 3050, 5959, 5959, 4813, 4813, 8367, 8367, 9109, 3925, 3925, 7717, 7717, 4634, 4634, 783, 4284, 4284, 8914, 8914, 4408, 8390]",210,-0.323008,50.84376,3596677.20825618,3132584.77692799,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3477,3008802,"[7794, 7794, 3050, 3050, 5959, 5959, 4813, 8367, 7934, 3925, 7717, 5111, 5111, 2677, 4634, 4634, 4284, 4284, 8914, 8914, 6731, 8390]",159,-0.323008,50.843763,3596677.20362826,3132584.78188514,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3478,3008802,"[7794, 7794, 3050, 3050, 5959, 5959, 4813, 8367, 7934, 3925, 7717, 5111, 5111, 2677, 4634, 4634, 4284, 4284, 8914, 8914, 6731, 8390]",216,-0.323008,50.843763,3596677.28194682,3132584.69799481,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,0.0,8.0
3479,3008806,"[7794, 7794, 2181, 2181, 1725, 8203, 7743, 6241, 6241, 5284, 5284, 7923, 4086, 8367, 8935, 8935, 913, 3925, 4649, 4313, 9093, 9093, 7717, 7717, 2932, 1392, 4220, 1976, 4634, 4634, 3869, 4661, 4661, 783, 5654, 7904, 7904, 4408, 8390, 8754]",165,-0.31762,50.84351,3597048.86641564,3132502.88361997,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3480,3008806,"[7794, 7794, 2181, 2181, 1725, 8203, 7743, 6241, 6241, 5284, 5284, 7923, 4086, 8367, 8935, 8935, 913, 3925, 4649, 4313, 9093, 9093, 7717, 7717, 2932, 1392, 4220, 1976, 4634, 4634, 3869, 4661, 4661, 783, 5654, 7904, 7904, 4408, 8390, 8754]",212,-0.31762,50.84351,3597048.88778913,3132502.90224077,2017,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3481,3008807,"[904, 7794, 2181, 2181, 7743, 6241, 6241, 4086, 4086, 8935, 8935, 913, 8912, 9109, 3925, 9093, 7717, 7717, 2932, 2677, 1392, 4220, 4634, 4634, 4661, 4661, 783, 5654, 5654, 7904, 7904, 4408, 4408]",157,-0.31762,50.84351,3597048.81141031,3132502.83569878,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3482,3008807,"[904, 7794, 2181, 2181, 7743, 6241, 6241, 4086, 4086, 8935, 8935, 913, 8912, 9109, 3925, 9093, 7717, 7717, 2932, 2677, 1392, 4220, 4634, 4634, 4661, 4661, 783, 5654, 5654, 7904, 7904, 4408, 4408]",207,-0.31762,50.84351,3597048.82467052,3132502.84725121,2018,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3483,3008808,"[904, 7794, 2181, 2181, 6241, 6241, 8395, 8367, 8935, 8935, 913, 9093, 7717, 7717, 2932, 2677, 1392, 4634, 4661, 4661, 783, 5654, 9394, 7904, 4408, 4408]",160,-0.31762,50.843505,3597048.95992469,3132502.96508599,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3484,3008808,"[904, 7794, 2181, 2181, 6241, 6241, 8395, 8367, 8935, 8935, 913, 9093, 7717, 7717, 2932, 2677, 1392, 4634, 4661, 4661, 783, 5654, 9394, 7904, 4408, 4408]",210,-0.31762,50.843505,3597048.89981173,3132502.91271498,2020,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3485,3008809,"[7794, 7794, 2181, 2181, 7743, 6241, 6241, 8395, 8395, 8367, 8935, 8935, 913, 5503, 9093, 7717, 7717, 2932, 6393, 1392, 4220, 4634, 4634, 4661, 783, 5654, 7904, 4408]",158,-0.31762,50.84351,3597048.89313251,3132502.90689598,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3486,3008809,"[7794, 7794, 2181, 2181, 7743, 6241, 6241, 8395, 8395, 8367, 8935, 8935, 913, 5503, 9093, 7717, 7717, 2932, 6393, 1392, 4220, 4634, 4634, 4661, 783, 5654, 7904, 4408]",214,-0.31762,50.84351,3597048.8458642,3132502.86571535,2021,Nat. plant monitoring UK,7.1,2839,39,2.60999989509583,3927,2918,2769,149,2826,2870,2892,2793,8085,954,490,239,2711,1507,1812,2202,120.963989257812,220.375244140625,143.147079467773,298.577911376953,336.161468505859,67.170654296875,273.445465087891,428.432983398438,398.823760986328,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3487,3008815,"[4064, 4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 8176, 4284, 4284, 7256, 6837, 6837]",165,-0.312684,50.842535,3597377.08420794,3132346.89914398,2017,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3488,3008815,"[4064, 4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 8176, 4284, 4284, 7256, 6837, 6837]",212,-0.312684,50.842535,3597377.10525993,3132346.87392997,2017,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3489,3008816,"[4195, 4799, 4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 4284, 4284, 6837]",157,-0.312684,50.84253,3597377.07017329,3132346.91595331,2018,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3490,3008816,"[4195, 4799, 4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 4284, 4284, 6837]",207,-0.312684,50.84253,3597377.04210397,3132346.94957199,2018,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3491,3008817,"[4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 4634, 4284, 4284, 6837, 6837]",160,-0.312684,50.84253,3597377.05262996,3132346.93696498,2020,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3492,3008817,"[4799, 5959, 5959, 1662, 1662, 8935, 8935, 7934, 8176, 4634, 4284, 4284, 6837, 6837]",210,-0.312684,50.84253,3597377.07017329,3132346.91595331,2020,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
3493,3008818,"[4195, 4195, 5959, 5959, 515, 1662, 1662, 8935, 8935, 7934, 8176, 4284, 4284, 6837, 6837]",158,-0.312684,50.84253,3597377.0233911,3132346.97198444,2021,Nat. plant monitoring UK,7.1,2840,39,2.60999989509583,3932,2919,2770,149,2827,2871,2893,2794,8012,948,486,240,2691,1493,1794,2183,119.369750976562,237.449234008789,143.067337036133,327.055419921875,349.041961669922,66.5438995361328,262.092010498047,411.308929443359,422.266815185547,9,10.0,10.0,0.799710392951965,10.0,9.0,0.799710392951965,10.0,10.0,8.0,8.0
